PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  7.22631036e-02  2.13682102e-01  2.13671358e-01  2.18903784e-01  2.18418396e-01  7.22631036e-02  0.00000000e+00  0.00000000e+00 -7.51311313e-04
  0.00000000e+00  3.63560584e-02  1.08076283e-01  2.48379891e-01  2.48366096e-01  2.54094264e-01  2.53578129e-01  1.08076283e-01  3.63560584e-02  0.00000000e+00  9.72865744e-01
  0.00000000e+00  8.38904979e-02  1.55097132e-01  2.94343353e-01  2.94326534e-01  3.00552900e-01  3.00006323e-01  1.55097132e-01  8.38904979e-02  0.00000000e+00  2.30887136e+00
  0.00000000e+00  1.43316400e-01  2.14034279e-01  3.52267995e-01  3.52248236e-01  3.58980152e-01  3.58403118e-01  2.14034279e-01  1.43316400e-01  0.00000000e+00  4.03872047e+00
  0.00000000e+00  2.15524502e-01  2.85774686e-01  4.23035505e-01  4.23012767e-01  4.30257351e-01  4.29649663e-01  2.85774686e-01  2.15524502e-01  0.00000000e+00  6.19343682e+00
  0.00000000e+00  3.01498216e-01  3.71298518e-01  5.07619058e-01  5.07593194e-01  5.15360263e-01  5.14721668e-01  3.71298518e-01  3.01498216e-01  0.00000000e+00  8.80234970e+00
  0.00000000e+00  4.02290399e-01  4.71655705e-01  6.07065917e-01  6.07037070e-01  6.15335917e-01  6.14666196e-01  4.71655705e-01  4.02290399e-01  0.00000000e+00  1.18929256e+01
  0.00000000e+00  5.19010842e-01  5.87956915e-01  7.22480580e-01  7.22448518e-01  7.31292406e-01  7.30591074e-01  5.87956915e-01  5.19010842e-01  0.00000000e+00  1.54906035e+01
  1.55423997e-01  6.68432375e-01  7.36930374e-01  8.70503038e-01  8.70467368e-01  8.79928512e-01  8.79192027e-01  7.36930374e-01  6.68432375e-01  1.55423997e-01  1.97944823e+01
  3.33790691e-01  8.40866784e-01  9.08924481e-01  1.04156004e+00  1.04152105e+00  1.05162296e+00  1.05084982e+00  9.08924481e-01  8.40866784e-01  3.33790691e-01  2.47657390e+01
  5.36903329e-01  1.03810688e+00  1.10573221e+00  1.23745211e+00  1.23740914e+00  1.24817457e+00  1.24736424e+00  1.10573221e+00  1.03810688e+00  5.36903329e-01  3.04336885e+01
  7.66636520e-01  1.26204520e+00  1.32923080e+00  1.46004306e+00  1.45999602e+00  1.47145294e+00  1.47060388e+00  1.32923080e+00  1.26204520e+00  7.66636520e-01  3.68228314e+01
  1.02483314e+00  1.51446892e+00  1.58125818e+00  1.71117089e+00  1.71111954e+00  1.72329414e+00  1.72240516e+00  1.58125818e+00  1.51446892e+00  1.02483314e+00  4.39516025e+01
  1.31328213e+00  1.79722111e+00  1.86360443e+00  1.99262140e+00  1.99256575e+00  2.00548861e+00  2.00455919e+00  1.86360443e+00  1.79722111e+00  1.31328213e+00  5.18315231e+01
  1.63367244e+00  2.11197430e+00  2.17794663e+00  2.30608943e+00  2.30602980e+00  2.31972642e+00  2.31875500e+00  2.17794663e+00  2.11197430e+00  1.63367244e+00  6.04667588e+01
  1.98762420e+00  2.46030947e+00  2.52591503e+00  2.65317768e+00  2.65311255e+00  2.66761708e+00  2.66660264e+00  2.52591503e+00  2.46030947e+00  1.98762420e+00  6.98545048e+01
  2.37658712e+00  2.84371807e+00  2.90892903e+00  3.03533829e+00  3.03526919e+00  3.05060598e+00  3.04954699e+00  2.90892903e+00  2.84371807e+00  2.37658712e+00  7.99839310e+01
  2.80186552e+00  3.26349354e+00  3.32832143e+00  3.45387781e+00  3.45380343e+00  3.46999986e+00  3.46889656e+00  3.32832143e+00  3.26349354e+00  2.80186552e+00  9.08370786e+01
  3.26458330e+00  3.72073383e+00  3.78518420e+00  3.90991976e+00  3.90983989e+00  3.92692247e+00  3.92577220e+00  3.78518420e+00  3.72073383e+00  3.26458330e+00  1.02388765e+02
  3.76565034e+00  4.21637501e+00  4.28045552e+00  4.40436798e+00  4.40428422e+00  4.42229469e+00  4.42109674e+00  4.28045552e+00  4.21637501e+00  3.76565034e+00  1.14606803e+02
  4.30575019e+00  4.75109509e+00  4.81482597e+00  4.93791273e+00  4.93782265e+00  4.95678860e+00  4.95554183e+00  4.81482597e+00  4.75109509e+00  4.30575019e+00  1.27451542e+02
  4.88535042e+00  5.32535538e+00  5.38873884e+00  5.51101323e+00  5.51091884e+00  5.53087210e+00  5.52957407e+00  5.38873884e+00  5.32535538e+00  4.88535042e+00  1.40878251e+02
  5.50465229e+00  5.93934907e+00  6.00239070e+00  6.12385202e+00  6.12375167e+00  6.14473338e+00  6.14338307e+00  6.00239070e+00  5.93934907e+00  5.50465229e+00  1.54834929e+02
  0.00000000e+00  0.00000000e+00  7.16200006e-02  2.11793519e-01  2.11782188e-01  2.17231036e-01  2.16727890e-01  7.16200006e-02  0.00000000e+00  0.00000000e+00  1.50441635e-04
  0.00000000e+00  3.61356194e-02  1.07221333e-01  2.46291927e-01  2.46277372e-01  2.52240930e-01  2.51706041e-01  1.07221333e-01  3.61356194e-02  0.00000000e+00  9.69590141e-01
  0.00000000e+00  8.32400872e-02  1.53820176e-01  2.91845771e-01  2.91828060e-01  2.98308811e-01  2.97742515e-01  1.53820176e-01  8.32400872e-02  0.00000000e+00  2.29514876e+00
  0.00000000e+00  1.41992994e-01  2.12093021e-01  3.49117471e-01  3.49096712e-01  3.56102094e-01  3.55504400e-01  2.12093021e-01  1.41992994e-01  0.00000000e+00  4.00656550e+00
  0.00000000e+00  2.13246994e-01  2.82886977e-01  4.18949849e-01  4.18926015e-01  4.26463353e-01  4.25834054e-01  2.82886977e-01  2.13246994e-01  0.00000000e+00  6.13305819e+00
  0.00000000e+00  2.97941857e-01  3.67139552e-01  5.02273794e-01  5.02246698e-01  5.10325964e-01  5.09664788e-01  3.67139552e-01  2.97941857e-01  0.00000000e+00  8.70213817e+00
  0.00000000e+00  3.97083844e-01  4.65854170e-01  6.00089669e-01  6.00059514e-01  6.08689866e-01  6.07996603e-01  4.65854170e-01  3.97083844e-01  0.00000000e+00  1.17394011e+01
  0.00000000e+00  5.11732205e-01  5.80091508e-01  7.13450888e-01  7.13417363e-01  7.22612644e-01  7.21886793e-01  5.80091508e-01  5.11732205e-01  0.00000000e+00  1.52684330e+01
  1.52509853e-01  6.58299323e-01  7.26218313e-01  8.58638766e-01  8.58601480e-01  8.68436735e-01  8.67674560e-01  7.26218313e-01  6.58299323e-01  1.52509853e-01  1.94818476e+01
