PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-005   1.2045035402587824E-005   1.4508287784959399E-005   1.7475284000076841E-005   2.1049041445120205E-005   2.5353644939701121E-005   3.0538555088334155E-005   3.6783797718286335E-005   4.4306214575838820E-005   5.3366992312063096E-005   6.4280731172843206E-005   7.7426368268112701E-005   9.3260334688321990E-005   1.1233240329780277E-004   1.3530477745798069E-004   1.6297508346206443E-004   1.9630406500402715E-004   2.3644894126454075E-004   2.8480358684358022E-004   3.4304692863149175E-004   4.1320124001153368E-004   4.9770235643321122E-004   5.9948425031894099E-004   7.2208090183854638E-004   8.6974900261778355E-004   1.0476157527896652E-003   1.2618568830660211E-003   1.5199110829529332E-003   1.8307382802953678E-003   2.2051307399030455E-003   2.6560877829466872E-003   3.1992671377973850E-003   3.8535285937105314E-003   4.6415888336127781E-003   5.5908101825122231E-003   6.7341506577508212E-003   8.1113083078968740E-003   9.7700995729922569E-003   1.1768119524349981E-002   1.4174741629268050E-002   1.7073526474706908E-002   2.0565123083486517E-002   2.4770763559917114E-002   2.9836472402833405E-002   3.5938136638046264E-002   4.3287612810830572E-002   5.2140082879996850E-002   6.2802914418342543E-002   7.5646332755462911E-002   9.1116275611548961E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
   1.0000000000500000        1.0501146185291783        1.1046444104904334        1.1640826282105659        1.2289889720926521        1.3000000000000000     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  1.4768126E-01  4.5921842E-01  4.8078462E-01  2.4920708E-11  4.8125028E-01  4.6001642E-01  1.4768126E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6096441E-01  4.9390310E-01  5.1685249E-01  2.4197158E-10  5.1735789E-01  4.9476674E-01  1.6096441E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7530923E-01  5.2826242E-01  5.5245101E-01  5.1655397E-09  5.5299820E-01  5.2919397E-01  1.7530923E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9059248E-01  5.6057229E-01  5.8573370E-01  3.0014872E-07  5.8632375E-01  5.6157192E-01  1.9059248E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0656376E-01  5.8841837E-01  6.1412800E-01  6.2306069E-05  6.1476035E-01  5.8948304E-01  2.0656376E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  1.6051720E-05  2.2279090E-01  6.0860853E-01  6.3425137E-01  6.5395335E-02  6.3492297E-01  6.0973056E-01  2.2279090E-01  1.6051720E-05  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4271155E-01  4.4395595E-01  4.6213150E-01  1.6983519E-10  4.6267844E-01  4.4482767E-01  1.4271155E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5560356E-01  4.7756229E-01  4.9686869E-01  1.2214333E-09  4.9746074E-01  4.7851042E-01  1.5560356E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6955343E-01  5.1089316E-01  5.3119065E-01  1.9345892E-08  5.3182941E-01  5.1192264E-01  1.6955343E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8445533E-01  5.4229441E-01  5.6333407E-01  8.1180049E-07  5.6401972E-01  5.4340869E-01  1.8445533E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0008487E-01  5.6944571E-01  5.9083861E-01  1.1232600E-04  5.9156913E-01  5.7064563E-01  2.0008487E-01  0.0000000E+00  0.0000000E+00
