experiment	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100	rep_00101	rep_00102	rep_00103	rep_00104	rep_00105	rep_00106	rep_00107	rep_00108	rep_00109	rep_00110	rep_00111	rep_00112	rep_00113	rep_00114	rep_00115	rep_00116	rep_00117	rep_00118	rep_00119	rep_00120	rep_00121	rep_00122	rep_00123	rep_00124	rep_00125	rep_00126	rep_00127	rep_00128	rep_00129	rep_00130	rep_00131	rep_00132	rep_00133	rep_00134	rep_00135	rep_00136	rep_00137	rep_00138	rep_00139	rep_00140	rep_00141	rep_00142	rep_00143	rep_00144	rep_00145	rep_00146	rep_00147	rep_00148	rep_00149	rep_00150	rep_00151	rep_00152	rep_00153	rep_00154	rep_00155	rep_00156	rep_00157	rep_00158	rep_00159	rep_00160	rep_00161	rep_00162	rep_00163	rep_00164	rep_00165	rep_00166	rep_00167	rep_00168	rep_00169	rep_00170	rep_00171	rep_00172	rep_00173	rep_00174	rep_00175	rep_00176	rep_00177	rep_00178	rep_00179	rep_00180	rep_00181	rep_00182	rep_00183	rep_00184	rep_00185	rep_00186	rep_00187	rep_00188	rep_00189	rep_00190	rep_00191	rep_00192	rep_00193	rep_00194	rep_00195	rep_00196	rep_00197	rep_00198	rep_00199	rep_00200	rep_00201	rep_00202	rep_00203	rep_00204	rep_00205	rep_00206	rep_00207	rep_00208	rep_00209	rep_00210	rep_00211	rep_00212	rep_00213	rep_00214	rep_00215	rep_00216	rep_00217	rep_00218	rep_00219	rep_00220	rep_00221	rep_00222	rep_00223	rep_00224	rep_00225	rep_00226	rep_00227	rep_00228	rep_00229	rep_00230	rep_00231	rep_00232	rep_00233	rep_00234	rep_00235	rep_00236	rep_00237	rep_00238	rep_00239	rep_00240	rep_00241	rep_00242	rep_00243	rep_00244	rep_00245	rep_00246	rep_00247	rep_00248	rep_00249	rep_00250	rep_00251	rep_00252	rep_00253	rep_00254	rep_00255	rep_00256	rep_00257	rep_00258	rep_00259	rep_00260	rep_00261	rep_00262	rep_00263	rep_00264	rep_00265	rep_00266	rep_00267	rep_00268	rep_00269	rep_00270	rep_00271	rep_00272	rep_00273	rep_00274	rep_00275	rep_00276	rep_00277	rep_00278	rep_00279	rep_00280	rep_00281	rep_00282	rep_00283	rep_00284	rep_00285	rep_00286	rep_00287	rep_00288	rep_00289	rep_00290	rep_00291	rep_00292	rep_00293	rep_00294	rep_00295	rep_00296	rep_00297	rep_00298	rep_00299	rep_00300
DYE605	DYE605	0	363.9999999999999	377.34747314453125	382.2154235839844	394.7005310058594	362.265869140625	341.2441711425781	379.3169250488281	382.7724609375	365.64935302734375	378.12481689453125	386.089111328125	381.3133544921875	368.819091796875	373.8851623535156	408.99127197265625	367.9933776855469	366.55377197265625	379.8216247558594	359.01519775390625	389.37554931640625	378.48992919921875	386.1307373046875	388.05718994140625	367.46923828125	369.4715881347656	387.8660888671875	411.3035888671875	383.57586669921875	370.47723388671875	367.87774658203125	372.10369873046875	354.88970947265625	377.54010009765625	373.41986083984375	368.4761047363281	364.80499267578125	356.8741455078125	386.6374816894531	381.74200439453125	354.9576416015625	381.2881164550781	354.90582275390625	357.16290283203125	380.1355895996094	396.5163269042969	364.06640625	384.4407958984375	382.5460205078125	356.3548583984375	372.73809814453125	394.6006774902344	395.00604248046875	385.16363525390625	368.8369140625	388.7856140136719	396.70947265625	368.29803466796875	357.274658203125	381.633056640625	402.4632568359375	384.0234375	390.8805847167969	383.94769287109375	378.920654296875	412.51922607421875	353.6319885253906	405.2291259765625	378.18719482421875	388.105224609375	374.1832275390625	380.746826171875	364.28302001953125	384.1298828125	359.895263671875	376.71636962890625	392.7706298828125	395.09686279296875	364.45068359375	384.87298583984375	348.7808837890625	390.5531921386719	376.11663818359375	376.8675537109375	344.54437255859375	388.677734375	379.4454345703125	382.0649108886719	386.6080322265625	383.67236328125	364.03192138671875	385.5469970703125	397.074951171875	392.6488342285156	356.2989501953125	369.14483642578125	378.2923583984375	406.0772705078125	348.60675048828125	364.13641357421875	334.10546875	347.0101318359375	391.9097900390625	366.3319091796875	374.4720458984375	357.99005126953125	370.97283935546875	367.30377197265625	373.251220703125	361.791748046875	388.5383605957031	366.10687255859375	366.07342529296875	378.37066650390625	377.35589599609375	377.7082824707031	399.55718994140625	379.2696533203125	385.261474609375	366.89691162109375	388.1013488769531	374.25213623046875	394.39306640625	368.90814208984375	388.0556335449219	400.46649169921875	357.6275634765625	379.6336669921875	337.0709228515625	401.80792236328125	407.44085693359375	377.7659912109375	364.1619873046875	380.94683837890625	380.37518310546875	371.8027648925781	380.16192626953125	366.663818359375	393.27520751953125	369.763427734375	373.382568359375	377.74212646484375	384.2392578125	384.11749267578125	376.0868225097656	372.6547546386719	386.2105712890625	365.55755615234375	379.4383544921875	392.87225341796875	371.2696838378906	355.47125244140625	381.7090148925781	380.88311767578125	371.59661865234375	392.838134765625	364.4960632324219	368.3222961425781	346.04364013671875	381.6167907714844	379.24053955078125	406.9525146484375	372.594970703125	394.31353759765625	397.6368408203125	364.1136474609375	362.22906494140625	373.888916015625	386.7644348144531	360.4581298828125	376.06103515625	384.1866455078125	393.5140380859375	382.49676513671875	391.722900390625	352.50836181640625	371.1799621582031	354.85601806640625	358.8680419921875	375.63330078125	343.5204772949219	372.28265380859375	395.12249755859375	360.5346984863281	394.90631103515625	382.5466003417969	362.81207275390625	400.9715576171875	374.4081726074219	370.40478515625	399.8299560546875	394.3189392089844	380.3284912109375	380.43804931640625	392.80804443359375	377.8477478027344	396.71136474609375	370.0638427734375	391.02215576171875	377.36181640625	362.1056823730469	378.520751953125	381.9224853515625	377.22967529296875	378.32855224609375	380.6648254394531	379.7665100097656	395.05462646484375	376.780029296875	366.618408203125	371.4683837890625	386.33551025390625	391.0361328125	371.0481262207031	381.6041259765625	377.58172607421875	370.4552001953125	361.4642333984375	366.3462829589844	376.7999267578125	387.653564453125	366.2621765136719	380.86846923828125	384.75262451171875	393.65374755859375	380.57257080078125	354.531982421875	390.918212890625	364.6456298828125	379.8108825683594	380.9795837402344	387.84466552734375	364.8815612792969	353.11090087890625	387.68267822265625	394.75408935546875	399.0479736328125	355.6643981933594	385.1039733886719	382.0517578125	372.56915283203125	366.21588134765625	369.68609619140625	373.7920227050781	354.56182861328125	359.9998474121094	383.98931884765625	386.67559814453125	373.7713623046875	390.0203552246094	361.7258605957031	358.1940002441406	401.7461853027344	407.048828125	396.0663757324219	349.9341125488281	376.9806213378906	363.2449035644531	386.0016784667969	353.972900390625	375.91510009765625	357.52447509765625	362.2198486328125	364.00921630859375	379.67010498046875	383.2400207519531	368.85546875	389.787353515625	396.45574951171875	388.4166259765625	392.3610534667969	392.2927551269531	364.47967529296875	349.8946533203125	363.68804931640625	371.9130859375	371.77081298828125	375.1646728515625	399.4864501953125	378.0841064453125	372.51348876953125	369.610595703125	375.8980407714844	396.19378662109375	380.05267333984375	406.4332275390625	397.7590026855469	375.07513427734375	383.3206787109375	399.3707580566406	385.14544677734375	381.82598876953125	355.73297119140625	371.237060546875	386.22882080078125	400.0253601074219	402.072265625	353.9539794921875	371.13250732421875	372.51519775390625	374.04815673828125	413.8670654296875	374.9009094238281
DYE605	DYE605	1	209.0	320.8100891113281	325.45050048828125	336.2748718261719	307.932861328125	289.921630859375	322.3013916015625	325.795654296875	310.55279541015625	321.433837890625	328.5984191894531	324.74224853515625	313.517578125	317.98193359375	348.29296875	313.043701171875	311.7726745605469	322.83880615234375	305.50634765625	331.30548095703125	321.96197509765625	328.4115905761719	330.03778076171875	312.2568359375	314.14947509765625	329.6432189941406	349.8714294433594	325.965576171875	314.41058349609375	313.02947998046875	316.48822021484375	301.42742919921875	320.7373046875	317.4324951171875	313.1374206542969	309.901123046875	303.39892578125	328.9717712402344	324.1429138183594	301.78363037109375	324.2603759765625	301.8956604003906	303.4273986816406	323.30615234375	337.1420593261719	309.1614990234375	326.8425598144531	325.3218994140625	302.4666748046875	316.656005859375	335.7818298339844	335.9516296386719	327.63714599609375	313.09442138671875	331.2015686035156	337.646728515625	312.86505126953125	303.3818664550781	324.5151672363281	342.7695617675781	326.3423156738281	332.27239990234375	326.23114013671875	322.0296936035156	351.3133544921875	300.1114196777344	344.47998046875	321.441162109375	329.92047119140625	318.2648010253906	323.70220947265625	309.4129638671875	326.7532653808594	305.6927490234375	319.9584655761719	334.19915771484375	336.270263671875	309.53741455078125	327.2850341796875	296.2557373046875	332.0187072753906	319.8458251953125	320.20184326171875	292.5851745605469	330.88018798828125	322.86370849609375	324.99017333984375	328.9651794433594	326.0351257324219	309.2333984375	327.81195068359375	338.0042419433594	334.02166748046875	302.8916015625	313.7735595703125	321.59259033203125	345.5191650390625	295.688720703125	309.4090576171875	283.23358154296875	294.2708740234375	333.14874267578125	311.27960205078125	318.4980773925781	304.260498046875	315.3093566894531	312.267822265625	317.3981628417969	307.09039306640625	330.51422119140625	311.1746520996094	310.80975341796875	321.865966796875	320.7532958984375	321.4006042480469	339.66937255859375	322.22998046875	328.0560302734375	312.2012634277344	330.37359619140625	318.18670654296875	335.266357421875	313.9434509277344	330.0650329589844	340.61993408203125	303.82208251953125	322.80328369140625	286.3764953613281	341.79058837890625	346.763671875	320.9652099609375	309.5960693359375	323.9188232421875	323.1241455078125	316.13067626953125	323.04302978515625	311.85198974609375	334.18487548828125	314.35809326171875	317.1815185546875	321.14520263671875	326.89666748046875	326.59954833984375	319.906005859375	316.59747314453125	328.3426513671875	310.42669677734375	322.5309143066406	334.1495056152344	315.49114990234375	301.77484130859375	324.6401062011719	323.68621826171875	315.8243713378906	334.63165283203125	309.7048645019531	312.82080078125	293.61114501953125	324.96600341796875	322.40960693359375	346.44281005859375	316.5466613769531	335.2947082519531	338.10406494140625	309.41748046875	308.12908935546875	318.00531005859375	328.6219482421875	306.02716064453125	319.6427001953125	326.524658203125	334.25445556640625	325.1585998535156	332.81317138671875	299.33905029296875	315.7345275878906	301.74365234375	304.8526916503906	319.6349792480469	291.566650390625	316.531982421875	336.1806640625	306.30084228515625	335.99951171875	325.293701171875	308.035400390625	341.230224609375	318.3126220703125	314.89727783203125	340.0016174316406	335.762939453125	323.07177734375	323.3039245605469	333.88775634765625	321.13482666015625	337.77410888671875	314.43878173828125	332.45355224609375	320.81365966796875	307.4894104003906	321.70977783203125	324.95501708984375	320.55322265625	321.71661376953125	323.783935546875	323.236328125	336.038818359375	320.5125732421875	311.47308349609375	315.63519287109375	328.4776916503906	333.00054931640625	315.59234619140625	324.3408508300781	320.86578369140625	314.9068603515625	307.46807861328125	310.8466491699219	320.4871520996094	329.77435302734375	311.35028076171875	323.8582763671875	327.18841552734375	335.05120849609375	323.22442626953125	301.0521545410156	332.73760986328125	309.7603759765625	323.04339599609375	323.82171630859375	330.2415771484375	309.9845275878906	299.9295654296875	329.5669860839844	335.8197326660156	339.55194091796875	301.5852966308594	327.5682373046875	324.6177978515625	316.57763671875	311.22064208984375	313.935302734375	317.8170166015625	300.74359130859375	305.7693176269531	326.2799377441406	329.0279541015625	317.85675048828125	331.58770751953125	307.34295654296875	304.1988830566406	341.4603576660156	346.34130859375	336.9523620605469	297.3525695800781	320.672607421875	308.7574462890625	328.6614990234375	300.6455078125	319.61181640625	303.8330078125	307.56854248046875	309.52392578125	322.75347900390625	326.4404296875	313.03704833984375	330.95404052734375	337.45220947265625	330.3760986328125	333.4637145996094	333.8004150390625	309.76885986328125	296.91827392578125	309.0514221191406	316.49005126953125	316.0552062988281	319.25067138671875	339.5645751953125	321.4543762207031	316.6119079589844	313.929931640625	319.5086975097656	336.96734619140625	323.1632080078125	345.76513671875	338.8741760253906	318.99652099609375	326.0563659667969	339.59716796875	327.8065185546875	324.7162780761719	302.1295166015625	315.53155517578125	328.7520446777344	340.84619140625	341.97991943359375	300.25653076171875	315.4827880859375	316.6990051269531	318.02838134765625	352.41131591796875	318.7342529296875
DYE605	DYE605	2	220.0	273.6256103515625	277.9967346191406	287.369384765625	262.5896911621094	247.11343383789062	274.7576904296875	278.16680908203125	264.6177673339844	274.1328125	280.56219482421875	277.41766357421875	267.3909606933594	271.2767639160156	297.5204162597656	267.1322326660156	266.0242919921875	275.30938720703125	260.79339599609375	282.809814453125	274.7740173339844	280.207275390625	281.5814208984375	266.2251892089844	267.9551086425781	281.0525207519531	298.5745544433594	277.9067077636719	267.71026611328125	267.1858215332031	270.0430603027344	256.86883544921875	273.37420654296875	270.6994934082031	266.98382568359375	264.1138610839844	258.75665283203125	280.7887268066406	276.134521484375	257.3954772949219	276.6457214355469	257.6104736328125	258.6069030761719	275.8410339355469	287.58123779296875	263.4182434082031	278.75823974609375	277.5638122558594	257.58660888671875	269.8634338378906	286.6216125488281	286.6256103515625	279.58563232421875	266.65740966796875	283.0137939453125	288.308837890625	266.6151123046875	258.47442626953125	276.83355712890625	292.829833984375	278.22760009765625	283.38775634765625	278.08880615234375	274.56158447265625	300.12042236328125	255.52597045898438	293.78631591796875	274.0972595214844	281.3934020996094	271.58154296875	276.10125732421875	263.654541015625	278.8021545410156	260.4930725097656	272.63641357421875	285.29052734375	287.1363525390625	263.78387451171875	279.1963806152344	252.44140625	283.19207763671875	272.8758850097656	272.9405212402344	249.26516723632812	282.5562744140625	275.59698486328125	277.2987060546875	280.81378173828125	277.9788818359375	263.5554504394531	279.6025695800781	288.6250305175781	285.05767822265625	258.32391357421875	267.5628662109375	274.2975769042969	294.93402099609375	251.65121459960938	263.76702880859375	240.90524291992188	250.38035583496094	284.1065673828125	265.36517333984375	271.77734375	259.46221923828125	268.8885498046875	266.36602783203125	270.7689208984375	261.5432434082031	282.0599670410156	265.3121337890625	264.7345275878906	274.6720886230469	273.51922607421875	274.3393859863281	289.701416015625	274.64593505859375	280.2129211425781	266.49822998046875	282.1051025390625	271.4045104980469	285.94873046875	268.0053405761719	281.63922119140625	290.6373291015625	258.98114013671875	275.3857116699219	244.10366821289062	291.65728759765625	296.06744384765625	273.6162414550781	264.0628356933594	276.32000732421875	275.4056396484375	269.66595458984375	275.40966796875	266.073486328125	284.93743896484375	268.10845947265625	270.321044921875	273.9142761230469	279.00982666015625	278.59210205078125	273.00152587890625	269.87823486328125	280.06195068359375	264.45050048828125	275.0416259765625	285.1307373046875	268.9902038574219	257.0448913574219	276.9841613769531	275.97625732421875	269.2884216308594	285.9361877441406	264.021240234375	266.538330078125	249.95994567871094	277.63995361328125	274.97088623046875	295.85162353515625	269.80987548828125	286.0174560546875	288.40997314453125	263.77178955078125	262.93890380859375	271.3590087890625	280.1197509765625	260.6739501953125	272.57159423828125	278.4288635253906	284.8636169433594	277.3070068359375	283.6808166503906	255.0186767578125	269.43505859375	257.3965759277344	259.8127746582031	272.86529541015625	248.28890991210938	269.9604187011719	286.9217224121094	261.07965087890625	286.78192138671875	277.4657287597656	262.400390625	291.32110595703125	271.47381591796875	268.5538024902344	290.07501220703125	286.8366394042969	275.30963134765625	275.63385009765625	284.74761962890625	273.84765625	288.46929931640625	268.03033447265625	283.56365966796875	273.6163635253906	262.002685546875	274.3090515136719	277.3626403808594	273.2988586425781	274.4851989746094	276.279296875	276.00909423828125	286.76171875	273.5459899902344	265.5027770996094	269.06329345703125	280.18719482421875	284.469482421875	269.2833251953125	276.5689697265625	273.5604248046875	268.5749206542969	262.36187744140625	264.6318359375	273.4754638671875	281.44305419921875	265.51611328125	276.2706298828125	279.1162109375	286.09637451171875	275.43023681640625	256.4668273925781	284.0843505859375	263.9974365234375	275.6296691894531	276.13165283203125	282.0628356933594	264.18896484375	255.59536743164062	281.0489501953125	286.5784912109375	289.86956787109375	256.6162109375	279.5535583496094	276.7076110839844	269.91522216796875	265.34747314453125	267.47259521484375	271.08990478515625	255.93307495117188	260.5548400878906	278.14166259765625	280.8683776855469	271.1824951171875	282.849365234375	261.9933166503906	259.20953369140625	291.175537109375	295.62969970703125	287.56072998046875	253.52392578125	273.6324768066406	263.27178955078125	280.71258544921875	256.2042236328125	272.628173828125	259.0321044921875	262.01300048828125	264.0400085449219	275.2755432128906	278.9154052734375	266.5682373046875	281.9241943359375	288.16754150390625	281.9208679199219	284.3363037109375	284.93505859375	264.13623046875	252.81375122070312	263.47686767578125	270.179931640625	269.53662109375	272.5412902832031	289.55755615234375	274.2215881347656	269.99078369140625	267.51239013671875	272.48260498046875	287.5121154785156	275.6815490722656	295.0889892578125	289.58734130859375	272.1795654296875	278.2455139160156	289.72930908203125	279.9090270996094	277.0287170410156	257.4591979980469	269.05419921875	280.7265930175781	291.3232116699219	291.8028564453125	255.56680297851562	269.06817626953125	270.13592529296875	271.28680419921875	301.0230712890625	271.8585205078125
DYE605	DYE605	3	243.0	234.78268432617188	238.87274169921875	246.9823760986328	225.2718505859375	211.9021453857422	235.64614868164062	238.8980712890625	226.84176635742188	235.2008514404297	240.97398376464844	238.365966796875	229.4410858154297	232.78778076171875	255.61749267578125	229.29884338378906	228.33853149414062	236.2102508544922	223.94334411621094	242.86622619628906	235.9107666015625	240.49949645996094	241.66082763671875	228.3714599609375	229.90313720703125	241.03985595703125	256.3181457519531	238.3564453125	229.33642578125	229.39903259277344	231.7845458984375	220.23934936523438	234.40646362304688	232.2293701171875	229.0137939453125	226.44918823242188	221.9970245361328	241.07925415039062	236.65928649902344	220.857177734375	237.43267822265625	221.1224365234375	221.73043823242188	236.73321533203125	246.7730712890625	225.83291625976562	239.16502380371094	238.2530517578125	220.72991943359375	231.33975219726562	246.0828399658203	245.972900390625	239.99932861328125	228.4949188232422	243.24118041992188	247.65504455566406	228.5474853515625	221.56649780273438	237.5640411376953	251.61663818359375	238.6285400390625	243.17697143554688	238.48406982421875	235.4933319091797	257.876708984375	218.89585876464844	252.04638671875	235.13473510742188	241.46620178222656	233.14276123046875	236.92860412597656	226.01609802246094	239.26992797851562	223.3221435546875	233.70849609375	245.0125732421875	246.66285705566406	226.18650817871094	239.58258056640625	216.39341735839844	243.01832580566406	234.2103729248047	234.05056762695312	213.6404571533203	242.69602966308594	236.64956665039062	237.9820098876953	241.14352416992188	238.4571075439453	225.99807739257812	239.90045166015625	247.9080810546875	244.71556091308594	221.65106201171875	229.52734375	235.3876953125	253.25103759765625	215.51051330566406	226.2242431640625	206.17147827148438	214.36256408691406	243.73272705078125	227.59622192382812	233.31533813476562	222.62857055664062	230.70184326171875	228.6072540283203	232.36944580078125	224.137451171875	242.14947509765625	227.5386962890625	226.83299255371094	235.79025268554688	234.64671325683594	235.5416259765625	248.5690460205078	235.48313903808594	240.7489471435547	228.82421875	242.29388427734375	232.90792846679688	245.36245727539062	230.14279174804688	241.7471160888672	249.44290161132812	222.12704467773438	236.35345458984375	209.34230041503906	250.34024047851562	254.2806854248047	234.6802215576172	226.59613037109375	237.13096618652344	236.16607666015625	231.41387939453125	236.23207092285156	228.36148071289062	244.44668579101562	230.02191162109375	231.7789764404297	235.03665161132812	239.56561279296875	239.06686401367188	234.37350463867188	231.47459411621094	240.32559204101562	226.62643432617188	235.94540405273438	244.7621612548828	230.75656127929688	220.29547119140625	237.7301025390625	236.7227325439453	230.98348999023438	245.75064086914062	226.45419311523438	228.4659423828125	214.11033630371094	238.65115356445312	235.9019775390625	254.1208953857422	231.36672973632812	245.4290008544922	247.48806762695312	226.1927032470703	225.7111358642578	232.9561004638672	240.2013397216797	223.40277099609375	233.83297729492188	238.85768127441406	244.25466918945312	237.91070556640625	243.25656127929688	218.58013916015625	231.30226135253906	220.87234497070312	222.76724243164062	234.34231567382812	212.74050903320312	231.58929443359375	246.3170623779297	223.89437866210938	246.21182250976562	238.06118774414062	224.8946075439453	250.18948364257812	232.89346313476562	230.39144897460938	248.98190307617188	246.52578735351562	235.996826171875	236.39605712890625	244.3146209716797	234.96347045898438	247.77000427246094	229.84347534179688	243.30726623535156	234.76104736328125	224.64215087890625	235.2943572998047	238.1458740234375	234.4424285888672	235.61495971679688	237.14413452148438	237.0927734375	246.1713104248047	234.88453674316406	227.7094268798828	230.747314453125	240.4286651611328	244.43325805664062	231.13644409179688	237.25494384765625	234.64306640625	230.45120239257812	225.20468139648438	226.67025756835938	234.7712860107422	241.62551879882812	227.77957153320312	237.08621215820312	239.512451171875	245.75906372070312	236.13201904296875	219.7999267578125	243.94302368164062	226.36392211914062	236.5630645751953	236.87655639648438	242.31602478027344	226.51214599609375	219.142578125	241.08566284179688	245.98486328125	248.95082092285156	219.73733520507812	240.03236389160156	237.2764434814453	231.5583953857422	227.6143798828125	229.27587890625	232.62033081054688	219.1243896484375	223.37216186523438	238.5327911376953	241.1800537109375	232.75723266601562	242.74449157714844	224.69552612304688	222.23690795898438	249.79425048828125	253.8376922607422	246.84246826171875	217.4976348876953	234.86245727539062	225.81942749023438	241.16241455078125	219.67593383789062	233.95848083496094	222.1636962890625	224.54879760742188	226.59713745117188	236.20767211914062	239.69351196289062	228.41708374023438	241.60447692871094	247.54995727539062	242.02088928222656	243.91111755371094	244.6682891845703	226.6027374267578	216.59881591796875	225.97900390625	232.02297973632812	231.22613525390625	234.04722595214844	248.3932647705078	235.3679656982422	231.639892578125	229.34588623046875	233.8036651611328	246.76690673828125	236.6026611328125	253.33273315429688	248.892333984375	233.62652587890625	238.8627166748047	248.67942810058594	240.44522094726562	237.752197265625	220.74649047851562	230.80516052246094	241.14617919921875	250.44412231445312	250.4635009765625	218.88955688476562	230.89236450195312	231.82530212402344	232.82681274414062	258.62310791015625	233.26980590820312
DYE605	DYE605	4	119.0	200.59970092773438	204.40179443359375	211.38790893554688	192.43399047851562	180.9200439453125	201.24205017089844	204.3040771484375	193.6211395263672	200.94625854492188	206.10618591308594	203.95318603515625	196.0513916015625	198.90084838867188	218.6949462890625	195.9813690185547	195.1571807861328	201.81402587890625	191.48513793945312	207.70526123046875	201.70382690429688	205.54397583007812	206.51919555664062	195.08164978027344	196.40960693359375	205.83547973632812	219.12081909179688	203.57003784179688	195.6136932373047	196.10906982421875	198.09722900390625	188.01968383789062	200.13328552246094	198.38314819335938	195.60601806640625	193.3177490234375	189.64366149902344	206.11109924316406	201.95042419433594	188.69293212890625	202.91845703125	188.98854064941406	189.28517150878906	202.29745483398438	210.86575317382812	192.78782653808594	204.32159423828125	203.65493774414062	188.32846069335938	197.45156860351562	210.38275146484375	210.1888885498047	205.14517211914062	194.94760131835938	208.18572998046875	211.85752868652344	195.0589599609375	189.10504150390625	203.0028839111328	215.29649353027344	203.79083251953125	207.7982177734375	203.6439208984375	201.11268615722656	220.67050170898438	186.69598388671875	215.3301544189453	200.86062622070312	206.33895874023438	199.3016357421875	202.46139526367188	192.90463256835938	204.46759033203125	190.62582397460938	199.47679138183594	209.55126953125	211.0199737548828	193.12469482421875	204.71060180664062	184.67874145507812	207.677490234375	200.17868041992188	199.84402465820312	182.29904174804688	207.5775146484375	202.3545379638672	203.35968017578125	206.2145538330078	203.69937133789062	192.96170043945312	204.95314025878906	212.0467529296875	209.20681762695312	189.37396240234375	196.05450439453125	201.15380859375	216.55426025390625	183.7523193359375	193.197509765625	175.65635681152344	182.71585083007812	208.21322631835938	194.36898803710938	199.45175170898438	190.21775817871094	197.10360717773438	195.37982177734375	198.56729125976562	191.26026916503906	207.01312255859375	194.2938995361328	193.50570678710938	201.5546875	200.43893432617188	201.36737060546875	212.38760375976562	201.0318603515625	205.97113037109375	195.6416015625	207.2216796875	199.0316162109375	209.65643310546875	196.78480529785156	206.63609313964844	213.1832275390625	189.70355224609375	202.00799560546875	178.75650024414062	213.97274780273438	217.48410034179688	200.44366455078125	193.62442016601562	202.6374053955078	201.66229248046875	197.75242614746094	201.77590942382812	195.15220642089844	208.8447723388672	196.50511169433594	197.88604736328125	200.82015991210938	204.83901977539062	204.2855987548828	200.37179565429688	197.70101928710938	205.3668212890625	193.35557556152344	201.54351806640625	209.2323760986328	197.12265014648438	187.98129272460938	203.17626953125	202.1922149658203	197.28500366210938	210.33053588867188	193.4085693359375	194.98281860351562	182.6028594970703	204.30551147460938	201.51962280273438	217.36740112304688	197.551025390625	209.70965576171875	211.47735595703125	193.12510681152344	192.92210388183594	199.15274047851562	205.09072875976562	190.62892150878906	199.75015258789062	204.0496826171875	208.55029296875	203.24240112304688	207.7042999267578	186.53622436523438	197.72413635253906	188.71615600585938	190.1807403564453	200.41819763183594	181.48977661132812	197.8102264404297	210.55592346191406	191.18344116210938	210.4901123046875	203.371337890625	191.92567443847656	213.97177124023438	198.92962646484375	196.79664611816406	212.82528686523438	211.01510620117188	201.42074584960938	201.87722778320312	208.74822998046875	200.75869750976562	211.91708374023438	196.24560546875	207.8760528564453	200.5634765625	191.79930114746094	200.96926879882812	203.61746215820312	200.262939453125	201.40869140625	202.68785095214844	202.81857299804688	210.44296264648438	200.84906005859375	194.4630889892578	197.03683471679688	205.44290161132812	209.15969848632812	197.5530242919922	202.6611328125	200.4041748046875	196.91099548339844	192.48635864257812	193.31024169921875	200.70361328125	206.5743865966797	194.57211303710938	202.6056671142578	204.65379333496094	210.23333740234375	201.58145141601562	187.5487060546875	208.58741760253906	193.2564697265625	202.1752471923828	202.3394012451172	207.29705810546875	193.36529541015625	187.08267211914062	205.91830444335938	210.23526000976562	212.93148803710938	187.34722900390625	205.24755859375	202.59552001953125	197.82492065429688	194.41552734375	195.69235229492188	198.76092529296875	186.78561401367188	190.66685485839844	203.69854736328125	206.2418212890625	198.92703247070312	207.46316528320312	191.8832244873047	189.72836303710938	213.40252685546875	217.0443115234375	210.99404907226562	185.8079833984375	200.7237091064453	192.85464477539062	206.31222534179688	187.55230712890625	199.92816162109375	189.71995544433594	191.60110473632812	193.64358520507812	201.83929443359375	205.11331176757812	194.88851928710938	206.15576171875	211.78155517578125	206.89315795898438	208.35641479492188	209.20925903320312	193.5759735107422	184.77130126953125	192.97930908203125	198.41156005859375	197.50982666015625	200.14675903320312	212.17538452148438	201.17901611328125	197.9047393798828	195.78439331054688	199.7716827392578	210.90615844726562	202.20303344726562	216.57406616210938	213.0245361328125	199.68983459472656	204.19918823242188	212.56500244140625	205.690673828125	203.1826171875	188.45431518554688	197.15237426757812	206.27468872070312	214.41976928710938	214.07754516601562	186.65292358398438	197.30372619628906	198.113525390625	198.98504638671875	221.279541015625	199.3096160888672
