PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  1.37007612e-01  2.99995000e-01  2.99992085e-01  3.10882637e-01  3.09727532e-01  1.35799253e-01  0.00000000e+00  0.00000000e+00 -1.72447395e+00
  0.00000000e+00  2.24188644e-02  1.77682699e-01  3.38962988e-01  3.38958611e-01  3.50367531e-01  3.49194072e-01  1.76356187e-01  2.24188644e-02  0.00000000e+00  1.60704803e+00
  0.00000000e+00  7.81358064e-02  2.32734637e-01  3.91979290e-01  3.91973711e-01  4.03904506e-01  4.02712938e-01  2.31293174e-01  7.81358064e-02  0.00000000e+00  2.53498867e+00
  0.00000000e+00  1.47956557e-01  3.02207349e-01  4.59860605e-01  4.59853640e-01  4.72314922e-01  4.71105734e-01  3.00670764e-01  1.47956557e-01  0.00000000e+00  4.34526278e+00
  0.00000000e+00  2.33188179e-01  3.87357870e-01  5.43420344e-01  5.43411797e-01  5.56413233e-01  5.55186704e-01  3.85741605e-01  2.33188179e-01  0.00000000e+00  6.92470820e+00
  0.00000000e+00  3.34636795e-01  4.88429630e-01  6.43174400e-01  6.43163930e-01  6.56715908e-01  6.55472501e-01  4.86749916e-01  3.34636795e-01  0.00000000e+00  1.00139403e+01
  0.00000000e+00  4.53937839e-01  6.07034637e-01  7.60460817e-01  7.60448901e-01  7.74561301e-01  7.73300658e-01  6.05304141e-01  4.53937839e-01  0.00000000e+00  1.36492457e+01
  0.00000000e+00  5.91783974e-01  7.44600808e-01  8.96875265e-01  8.96861005e-01  9.11543985e-01  9.10267097e-01  7.42827680e-01  5.91783974e-01  0.00000000e+00  1.78243716e+01
  1.53167655e-01  7.65723464e-01  9.18051645e-01  1.06899474e+00  1.06898330e+00  1.08431838e+00  1.08301794e+00  9.16240114e-01  7.65723464e-01  1.53167655e-01  2.28033098e+01
  3.59373151e-01  9.65625590e-01  1.11750876e+00  1.26731976e+00  1.26730553e+00  1.28331116e+00  1.28199214e+00  1.11566569e+00  9.65625590e-01  3.59373151e-01  2.84490697e+01
  5.93929377e-01  1.19272352e+00  1.34380140e+00  1.49224691e+00  1.49222477e+00  1.50892321e+00  1.50759114e+00  1.34193264e+00  1.19272352e+00  5.93929377e-01  3.48273201e+01
  8.57105527e-01  1.44844313e+00  1.59903733e+00  1.74644698e+00  1.74642354e+00  1.76383929e+00  1.76248683e+00  1.59714638e+00  1.44844313e+00  8.57105527e-01  4.19515062e+01
  1.15086858e+00  1.73486139e+00  1.88494742e+00  2.03115575e+00  2.03112958e+00  2.04928659e+00  2.04791484e+00  1.88303824e+00  1.73486139e+00  1.15086858e+00  4.98356945e+01
  1.47646627e+00  2.05320732e+00  2.20246316e+00  2.34734655e+00  2.34732132e+00  2.36624451e+00  2.36484949e+00  2.20053862e+00  2.05320732e+00  1.47646627e+00  5.84727346e+01
  1.83562949e+00  2.40524673e+00  2.55380582e+00  2.69743131e+00  2.69740406e+00  2.71712026e+00  2.71570446e+00  2.55186819e+00  2.40524673e+00  1.83562949e+00  6.78664090e+01
  2.22957956e+00  2.79205143e+00  2.94003931e+00  3.08244544e+00  3.08241040e+00  3.10294594e+00  3.10151467e+00  2.93809083e+00  2.79205143e+00  2.22957956e+00  7.79978373e+01
  2.65951485e+00  3.21498170e+00  3.36302116e+00  3.50560262e+00  3.50556722e+00  3.52694990e+00  3.52549523e+00  3.36106315e+00  3.21498170e+00  2.65951485e+00  8.88513221e+01
  3.12676082e+00  3.67525243e+00  3.82612453e+00  3.97260930e+00  3.97257141e+00  3.99483061e+00  3.99335401e+00  3.82415785e+00  3.67525243e+00  3.12676082e+00  1.00411809e+02
  3.65843950e+00  4.19529971e+00  4.35130980e+00  4.50522971e+00  4.50519643e+00  4.52833757e+00  4.52683667e+00  4.34934376e+00  4.19529971e+00  3.65843950e+00  1.13232381e+02
