PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  2.97508934e-02  1.10915953e-01  1.10899155e-01  1.16542893e-01  1.15539065e-01  2.97508934e-02  0.00000000e+00  0.00000000e+00  9.19374743e-03
  0.00000000e+00  4.05832922e-02  7.04081907e-02  1.51496061e-01  1.51472212e-01  1.57623228e-01  1.56567087e-01  7.04081907e-02  4.05832922e-02  0.00000000e+00  1.04612366e+00
  0.00000000e+00  9.36874334e-02  1.23585471e-01  2.04602441e-01  2.04571760e-01  2.11230888e-01  2.10123119e-01  1.23585471e-01  9.36874334e-02  0.00000000e+00  2.49851425e+00
  0.00000000e+00  1.60123535e-01  1.90094391e-01  2.71042085e-01  2.71004374e-01  2.78180007e-01  2.77020421e-01  1.90094391e-01  1.60123535e-01  0.00000000e+00  4.40123336e+00
  0.00000000e+00  2.40893576e-01  2.70935732e-01  3.51821864e-01  3.51776963e-01  3.59477166e-01  3.58265195e-01  2.70935732e-01  2.40893576e-01  0.00000000e+00  6.78823684e+00
  0.00000000e+00  3.37095612e-01  3.67211068e-01  4.48035905e-01  4.47983220e-01  4.56215603e-01  4.54950972e-01  3.67211068e-01  3.37095612e-01  0.00000000e+00  9.69106919e+00
  0.00000000e+00  4.49895049e-01  4.80082210e-01  5.60849817e-01  5.60789530e-01  5.69566600e-01  5.68248214e-01  4.80082210e-01  4.49895049e-01  0.00000000e+00  1.31387294e+01
  0.00000000e+00  5.80512388e-01  6.10771339e-01  6.91485579e-01  6.91417784e-01  7.00750597e-01  6.99377901e-01  6.10771339e-01  5.80512388e-01  0.00000000e+00  1.71573324e+01
  1.73699295e-01  7.47673596e-01  7.78013560e-01  8.58669085e-01  8.58591639e-01  8.68557625e-01  8.67123334e-01  7.78013560e-01  7.47673596e-01  1.73699295e-01  2.19675244e+01
  3.72966062e-01  9.40474644e-01  9.70897369e-01  1.05149774e+00  1.05141113e+00  1.06203240e+00  1.06053560e+00  9.70897369e-01  9.40474644e-01  3.72966062e-01  2.75210272e+01
  5.99739603e-01  1.16085285e+00  1.19135349e+00  1.27190090e+00  1.27180664e+00  1.28310513e+00  1.28154123e+00  1.19135349e+00  1.16085285e+00  5.99739603e-01  3.38465288e+01
  8.56015379e-01  1.41078977e+00  1.44138437e+00  1.52188202e+00  1.52177824e+00  1.53378125e+00  1.53215003e+00  1.44138437e+00  1.41078977e+00  8.56015379e-01  4.09657365e+01
  1.14373166e+00  1.69224225e+00  1.72290764e+00  1.80335755e+00  1.80324013e+00  1.81598542e+00  1.81428436e+00  1.72290764e+00  1.69224225e+00  1.14373166e+00  4.88934144e+01
  1.46474014e+00  2.00702311e+00  2.03778577e+00  2.11819326e+00  2.11806486e+00  2.13156281e+00  2.12978986e+00  2.03778577e+00  2.00702311e+00  1.46474014e+00  5.76359175e+01
  1.82078914e+00  2.35690434e+00  2.38776476e+00  2.46810379e+00  2.46796468e+00  2.48226648e+00  2.48042082e+00  2.38776476e+00  2.35690434e+00  1.82078914e+00  6.71911605e+01
  2.21345261e+00  2.74345972e+00  2.77440979e+00  2.85471619e+00  2.85456189e+00  2.86967384e+00  2.86774814e+00  2.77440979e+00  2.74345972e+00  2.21345261e+00  7.75481811e+01
  2.64418422e+00  3.16811057e+00  3.19914958e+00  3.27941414e+00  3.27925007e+00  3.29521517e+00  3.29320895e+00  3.19914958e+00  3.16811057e+00  2.64418422e+00  8.86880596e+01
  3.11418096e+00  3.63208009e+00  3.66323111e+00  3.74344238e+00  3.74326341e+00  3.76011062e+00  3.75802273e+00  3.66323111e+00  3.63208009e+00  3.11418096e+00  1.00583584e+02
  3.62442544e+00  4.13636512e+00  4.16760611e+00  4.24778272e+00  4.24759156e+00  4.26535889e+00  4.26318761e+00  4.16760611e+00  4.13636512e+00  3.62442544e+00  1.13199288e+02
  4.17572995e+00  4.68172920e+00  4.71306285e+00  4.79320165e+00  4.79299481e+00  4.81170873e+00  4.80944920e+00  4.71306285e+00  4.68172920e+00  4.17572995e+00  1.26492035e+02
  4.76852443e+00  5.26865151e+00  5.30009417e+00  5.38018199e+00  5.37995932e+00  5.39965227e+00  5.39729828e+00  5.30009417e+00  5.26865151e+00  4.76852443e+00  1.40411794e+02
  5.40306155e+00  5.89734023e+00  5.92887957e+00  6.00893571e+00  6.00869780e+00  6.02940951e+00  6.02696004e+00  5.92887957e+00  5.89734023e+00  5.40306155e+00  1.54901427e+02
  6.07924623e+00  6.56772208e+00  6.59937151e+00  6.67938208e+00  6.67913096e+00  6.70089333e+00  6.69834928e+00  6.59937151e+00  6.56772208e+00  6.07924623e+00  1.69899344e+02
  0.00000000e+00  0.00000000e+00  2.98304482e-02  1.10954159e-01  1.10936153e-01  1.16804898e-01  1.15769440e-01  2.98304482e-02  0.00000000e+00  0.00000000e+00  9.65636136e-03
  0.00000000e+00  4.03672253e-02  7.02715721e-02  1.51318068e-01  1.51292660e-01  1.57687483e-01  1.56598210e-01  7.02715721e-02  4.03672253e-02  0.00000000e+00  1.04337829e+00
