PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  6.91351933e-02  1.85151956e-01  1.85142646e-01  1.91235369e-01  1.90742055e-01  6.91351933e-02  0.00000000e+00  0.00000000e+00  8.31142622e-02
  0.00000000e+00  3.93856717e-02  1.08065088e-01  2.23246890e-01  2.23234773e-01  2.29827353e-01  2.29308828e-01  1.08065088e-01  3.93856717e-02  0.00000000e+00  1.12999290e+00
  0.00000000e+00  9.01474440e-02  1.58396229e-01  2.72786416e-01  2.72771495e-01  2.79866331e-01  2.79322747e-01  1.58396229e-01  9.01474440e-02  0.00000000e+00  2.54689278e+00
  0.00000000e+00  1.52984787e-01  2.20823368e-01  3.34458134e-01  3.34440400e-01  3.42042990e-01  3.41474522e-01  2.20823368e-01  1.52984787e-01  0.00000000e+00  4.36334466e+00
  0.00000000e+00  2.28771324e-01  2.96219725e-01  4.09129006e-01  4.09108489e-01  4.17224927e-01  4.16631526e-01  2.96219725e-01  2.28771324e-01  0.00000000e+00  6.60861817e+00
  0.00000000e+00  3.18474628e-01  3.85548418e-01  4.97756772e-01  4.97733357e-01  5.06372698e-01  5.05754130e-01  3.85548418e-01  3.18474628e-01  0.00000000e+00  9.31038763e+00
  0.00000000e+00  4.23128439e-01  4.89837903e-01  6.01370465e-01  6.01344112e-01  6.10516332e-01  6.09872376e-01  4.89837903e-01  4.23128439e-01  0.00000000e+00  1.24945028e+01
  0.00000000e+00  5.43820628e-01  6.10178464e-01  7.21054394e-01  7.21025084e-01  7.30741322e-01  7.30071572e-01  6.10178464e-01  5.43820628e-01  0.00000000e+00  1.61847989e+01
  1.60264199e-01  6.97750381e-01  7.63735448e-01  8.73908782e-01  8.73875988e-01  8.84207530e-01  8.83509029e-01  7.63735448e-01  6.97750381e-01  1.60264199e-01  2.05799678e+01
  3.43544804e-01  8.74765964e-01  9.40386888e-01  1.04986604e+00  1.04982971e+00  1.06080008e+00  1.06007220e+00  9.40386888e-01  8.74765964e-01  3.43544804e-01  2.56383609e+01
  5.51602642e-01  1.07663235e+00  1.14188971e+00  1.25068841e+00  1.25064915e+00  1.26228533e+00  1.26152714e+00  1.14188971e+00  1.07663235e+00  5.51602642e-01  3.13877054e+01
  7.86264921e-01  1.30516044e+00  1.37006954e+00  1.47819583e+00  1.47815178e+00  1.49047200e+00  1.48968260e+00  1.37006954e+00  1.30516044e+00  7.86264921e-01  3.78508083e+01
  1.04932694e+00  1.56214072e+00  1.62670671e+00  1.73417877e+00  1.73413089e+00  1.74716205e+00  1.74634009e+00  1.62670671e+00  1.56214072e+00  1.04932694e+00  4.50442631e+01
  1.34252407e+00  1.84932399e+00  1.91354969e+00  2.02035934e+00  2.02030773e+00  2.03408789e+00  2.03323262e+00  1.91354969e+00  1.84932399e+00  1.34252407e+00  5.29784066e+01
  1.66749942e+00  2.16832719e+00  2.23222046e+00  2.33839446e+00  2.33833840e+00  2.35289042e+00  2.35200072e+00  2.23222046e+00  2.16832719e+00  1.66749942e+00  6.16558479e+01
  2.02580737e+00  2.52070221e+00  2.58428574e+00  2.68982682e+00  2.68976650e+00  2.70510353e+00  2.70417965e+00  2.58428574e+00  2.52070221e+00  2.02580737e+00  7.10727608e+01
  2.41886227e+00  2.90788375e+00  2.97114386e+00  3.07606609e+00  3.07600041e+00  3.09215997e+00  3.09119968e+00  2.97114386e+00  2.90788375e+00  2.41886227e+00  8.12180893e+01
  2.84789164e+00  3.33109786e+00  3.39403830e+00  3.49833317e+00  3.49826354e+00  3.51527978e+00  3.51428202e+00  3.39403830e+00  3.33109786e+00  2.84789164e+00  9.20721599e+01
  3.31396809e+00  3.79140425e+00  3.85404157e+00  3.95773461e+00  3.95765912e+00  3.97555770e+00  3.97452134e+00  3.85404157e+00  3.79140425e+00  3.31396809e+00  1.03610574e+02
  3.81800247e+00  4.28967452e+00  4.35201599e+00  4.45511448e+00  4.45503427e+00  4.47384142e+00  4.47276641e+00  4.35201599e+00  4.28967452e+00  3.81800247e+00  1.15800223e+02
