PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  5.57872568e-02  1.85344138e-01  1.85334691e-01  1.90972657e-01  1.90467120e-01  5.57872568e-02  0.00000000e+00  0.00000000e+00 -4.57135553e-04
  0.00000000e+00  4.05001838e-02  9.59941711e-02  2.24772926e-01  2.24760645e-01  2.30901981e-01  2.30366808e-01  9.59941711e-02  4.05001838e-02  0.00000000e+00  1.07002438e+00
  0.00000000e+00  9.30696276e-02  1.48287651e-01  2.76326340e-01  2.76311134e-01  2.82961042e-01  2.82396412e-01  1.48287651e-01  9.30696276e-02  0.00000000e+00  2.53637912e+00
  0.00000000e+00  1.58446520e-01  2.13401505e-01  3.40734218e-01  3.40716066e-01  3.47878894e-01  3.47284732e-01  2.13401505e-01  1.58446520e-01  0.00000000e+00  4.42986486e+00
  0.00000000e+00  2.37555055e-01  2.92261182e-01  4.18912954e-01  4.18891994e-01  4.26574530e-01  4.25950811e-01  2.92261182e-01  2.37555055e-01  0.00000000e+00  6.78112240e+00
  0.00000000e+00  3.31410199e-01  3.85875461e-01  5.11871256e-01  5.11847179e-01  5.20058680e-01  5.19405182e-01  3.85875461e-01  3.31410199e-01  0.00000000e+00  9.61881455e+00
  0.00000000e+00  4.41095344e-01  4.95330824e-01  6.20688366e-01  6.20661348e-01  6.29414011e-01  6.28730439e-01  4.95330824e-01  4.41095344e-01  0.00000000e+00  1.29695106e+01
  0.00000000e+00  5.67751712e-01  6.21764803e-01  7.46501883e-01  7.46471597e-01  7.55776222e-01  7.55062143e-01  6.21764803e-01  5.67751712e-01  0.00000000e+00  1.68572673e+01
  1.68211857e-01  7.29436046e-01  7.83215403e-01  9.07285218e-01  9.07251368e-01  9.17180552e-01  9.16432044e-01  7.83215403e-01  7.29436046e-01  1.68211857e-01  2.14917760e+01
  3.60719391e-01  9.15491697e-01  9.69041285e-01  1.09245519e+00  1.09241786e+00  1.10299948e+00  1.10221588e+00  9.69041285e-01  9.15491697e-01  3.60719391e-01  2.68262232e+01
  5.79348497e-01  1.12773598e+00  1.18106709e+00  1.30383807e+00  1.30379690e+00  1.31504928e+00  1.31423024e+00  1.18106709e+00  1.12773598e+00  5.79348497e-01  3.28877321e+01
  8.25984415e-01  1.36805763e+00  1.42115795e+00  1.54329411e+00  1.54324936e+00  1.55519753e+00  1.55434129e+00  1.42115795e+00  1.36805763e+00  8.25984415e-01  3.96975891e+01
  1.10246627e+00  1.63826311e+00  1.69115473e+00  1.81267039e+00  1.81262131e+00  1.82529203e+00  1.82439687e+00  1.69115473e+00  1.63826311e+00  1.10246627e+00  4.72709180e+01
  1.41055921e+00  1.94015794e+00  1.99285094e+00  2.11371905e+00  2.11366541e+00  2.12709704e+00  2.12616329e+00  1.99285094e+00  1.94015794e+00  1.41055921e+00  5.56150221e+01
  1.75191521e+00  2.27538210e+00  2.32785129e+00  2.44811775e+00  2.44805954e+00  2.46226460e+00  2.46129010e+00  2.32785129e+00  2.27538210e+00  1.75191521e+00  6.47298497e+01
  2.12809229e+00  2.64546556e+00  2.69774546e+00  2.81738452e+00  2.81732132e+00  2.83233926e+00  2.83132322e+00  2.69774546e+00  2.64546556e+00  2.12809229e+00  7.46077676e+01
  2.54045614e+00  3.05179596e+00  3.10387795e+00  3.22291198e+00  3.22284460e+00  3.23870330e+00  3.23764544e+00  3.10387795e+00  3.05179596e+00  2.54045614e+00  8.52331696e+01
  2.99026429e+00  3.49558616e+00  3.54749541e+00  3.66591652e+00  3.66584433e+00  3.68257825e+00  3.68147753e+00  3.54749541e+00  3.49558616e+00  2.99026429e+00  9.65835200e+01
  3.47849406e+00  3.97785210e+00  4.02956881e+00  4.14741832e+00  4.14734194e+00  4.16496101e+00  4.16381349e+00  4.02956881e+00  3.97785210e+00  3.47849406e+00  1.08627261e+02
  4.00592682e+00  4.49938688e+00  4.55091993e+00  4.66817702e+00  4.66809559e+00  4.68665373e+00  4.68546121e+00  4.55091993e+00  4.49938688e+00  4.00592682e+00  1.21327706e+02
  4.57313902e+00  5.06072563e+00  5.11209557e+00  5.22876342e+00  5.22867637e+00  5.24819247e+00  5.24695210e+00  5.11209557e+00  5.06072563e+00  4.57313902e+00  1.34641478e+02
  5.18041390e+00  5.66219059e+00  5.71338883e+00  5.82948842e+00  5.82939511e+00  5.84989975e+00  5.84861137e+00  5.71338883e+00  5.66219059e+00  5.18041390e+00  1.48514403e+02
