PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  9.93778005e-02  2.76747822e-01  2.76733840e-01  2.82368911e-01  2.81942007e-01  9.93778005e-02  0.00000000e+00  0.00000000e+00 -1.01799276e-03
  0.00000000e+00  3.90821141e-02  1.37559617e-01  3.13166623e-01  3.13149414e-01  3.19297194e-01  3.18844537e-01  1.37559617e-01  3.90821141e-02  0.00000000e+00  1.05925651e+00
  0.00000000e+00  8.99514043e-02  1.87575881e-01  3.61507389e-01  3.61487059e-01  3.68151941e-01  3.67673688e-01  1.87575881e-01  8.99514043e-02  0.00000000e+00  2.50054074e+00
  0.00000000e+00  1.53323165e-01  2.50133626e-01  4.22464449e-01  4.22440926e-01  4.29627463e-01  4.29123608e-01  2.50133626e-01  1.53323165e-01  0.00000000e+00  4.35426858e+00
  0.00000000e+00  2.30096385e-01  3.26127520e-01  4.96918967e-01  4.96892305e-01  5.04607349e-01  5.04077877e-01  3.26127520e-01  2.30096385e-01  0.00000000e+00  6.65131703e+00
  0.00000000e+00  3.21268607e-01  4.16545721e-01  5.85850795e-01  5.85820842e-01  5.94074556e-01  5.93519059e-01  4.16545721e-01  3.21268607e-01  0.00000000e+00  9.42067710e+00
  0.00000000e+00  4.27902092e-01  5.22452412e-01  6.90314894e-01  6.90281663e-01  6.99084442e-01  6.98502696e-01  5.22452412e-01  4.27902092e-01  0.00000000e+00  1.26893624e+01
  0.00000000e+00  5.51120012e-01  6.44964925e-01  8.11424874e-01  8.11388213e-01  8.20751286e-01  8.20142904e-01  6.44964925e-01  5.51120012e-01  0.00000000e+00  1.64819258e+01
  1.63855614e-01  7.08530410e-01  8.01619869e-01  9.66575001e-01  9.66534403e-01  9.76532096e-01  9.75893740e-01  8.01619869e-01  7.08530410e-01  1.63855614e-01  2.10043688e+01
  3.51491487e-01  8.89795567e-01  9.82144588e-01  1.14561775e+00  1.14557358e+00  1.15623256e+00  1.15556326e+00  9.82144588e-01  8.89795567e-01  3.51491487e-01  2.62126489e+01
  5.64719140e-01  1.09672031e+00  1.18834679e+00  1.35035934e+00  1.35031063e+00  1.36164899e+00  1.36094874e+00  1.18834679e+00  1.09672031e+00  5.64719140e-01  3.21347621e+01
  8.05414526e-01  1.33119067e+00  1.42208748e+00  1.58265971e+00  1.58260698e+00  1.59465640e+00  1.59392342e+00  1.42208748e+00  1.33119067e+00  8.05414526e-01  3.87932826e+01
  1.07541623e+00  1.59500533e+00  1.68519933e+00  1.84436377e+00  1.84430679e+00  1.85708633e+00  1.85631953e+00  1.68519933e+00  1.59500533e+00  1.07541623e+00  4.62048111e+01
  1.37649457e+00  1.88997591e+00  1.97947624e+00  2.13722088e+00  2.13715916e+00  2.15070747e+00  2.14990625e+00  1.97947624e+00  1.88997591e+00  1.37649457e+00  5.43780704e+01
  1.71030695e+00  2.21774541e+00  2.30655230e+00  2.46291860e+00  2.46285202e+00  2.47719282e+00  2.47635587e+00  2.30655230e+00  2.21774541e+00  1.71030695e+00  6.33150424e+01
  2.07844673e+00  2.57986827e+00  2.66802006e+00  2.82300607e+00  2.82293405e+00  2.83809327e+00  2.83721928e+00  2.66802006e+00  2.57986827e+00  2.07844673e+00  7.30099075e+01
  2.48230927e+00  2.97777710e+00  3.06525852e+00  3.21888660e+00  3.21881021e+00  3.23482138e+00  3.23390965e+00  3.06525852e+00  2.97777710e+00  2.48230927e+00  8.34489309e+01
  2.92313739e+00  3.41269673e+00  3.49953662e+00  3.65182202e+00  3.65173974e+00  3.66863042e+00  3.66768097e+00  3.49953662e+00  3.41269673e+00  2.92313739e+00  9.46114715e+01
  3.40199560e+00  3.88569426e+00  3.97188317e+00  4.12285550e+00  4.12276927e+00  4.14056416e+00  4.13957363e+00  3.97188317e+00  3.88569426e+00  3.40199560e+00  1.06468988e+02
  3.91971078e+00  4.39759928e+00  4.48314953e+00  4.63281445e+00  4.63272262e+00  4.65146930e+00  4.65043822e+00  4.48314953e+00  4.39759928e+00  3.91971078e+00  1.18986222e+02
  4.47689666e+00  4.94901432e+00  5.03394452e+00  5.18231939e+00  5.18222111e+00  5.20192982e+00  5.20085635e+00  5.03394452e+00  4.94901432e+00  4.47689666e+00  1.32119907e+02
  5.07390985e+00  5.54030459e+00  5.62462678e+00  5.77172526e+00  5.77162114e+00  5.79233415e+00  5.79121769e+00  5.62462678e+00  5.54030459e+00  5.07390985e+00  1.45822158e+02
