  4.35115184e+00  4.81522434e+00  4.85005667e+00  5.00388139e+00  5.00378370e+00  5.02455437e+00  5.02290535e+00  4.85005667e+00  4.81522434e+00  4.35115184e+00  1.28409821e+02
  4.93201865e+00  5.39039490e+00  5.42530293e+00  5.57853102e+00  5.57842708e+00  5.60018975e+00  5.59848426e+00  5.42530293e+00  5.39039490e+00  4.93201865e+00  1.41778517e+02
  5.55212959e+00  6.00484493e+00  6.03981690e+00  6.19245432e+00  6.19234427e+00  6.21512967e+00  6.21336504e+00  6.03981690e+00  6.00484493e+00  5.55212959e+00  1.55670078e+02
  0.00000000e+00  0.00000000e+00  3.37885336e-02  1.99369098e-01  1.99358423e-01  2.06471464e-01  2.05693998e-01  3.37885336e-02  0.00000000e+00  0.00000000e+00  1.00105292e-01
  0.00000000e+00  3.90864243e-02  7.29176314e-02  2.37782680e-01  2.37768403e-01  2.45415474e-01  2.44598944e-01  7.29176314e-02  3.90864243e-02  0.00000000e+00  1.14829493e+00
  0.00000000e+00  8.92870088e-02  1.23161271e-01  2.87343450e-01  2.87325756e-01  2.95507983e-01  2.94652985e-01  1.23161271e-01  8.92870088e-02  0.00000000e+00  2.55677480e+00
  0.00000000e+00  1.51261658e-01  1.85179978e-01  3.48706204e-01  3.48684939e-01  3.57408752e-01  3.56515399e-01  1.85179978e-01  1.51261658e-01  0.00000000e+00  4.35339595e+00
  0.00000000e+00  2.25843328e-01  2.59803341e-01  4.22697754e-01  4.22673121e-01  4.31944376e-01  4.31012874e-01  2.59803341e-01  2.25843328e-01  0.00000000e+00  6.56574816e+00
  0.00000000e+00  3.13950356e-01  3.47955896e-01  5.10235239e-01  5.10207070e-01  5.20033696e-01  5.19063688e-01  3.47955896e-01  3.13950356e-01  0.00000000e+00  9.21980749e+00
  0.00000000e+00  4.16568255e-01  4.50616771e-01  6.12300534e-01  6.12268768e-01  6.22658773e-01  6.21650196e-01  4.50616771e-01  4.16568255e-01  0.00000000e+00  1.23398096e+01
  0.00000000e+00  5.34730925e-01  5.68825775e-01  7.29923988e-01  7.29888508e-01  7.40855489e-01  7.39808044e-01  5.68825775e-01  5.34730925e-01  0.00000000e+00  1.59479078e+01
  1.56804522e-01  6.85219588e-01  7.19365014e-01  8.79831325e-01  8.79791700e-01  8.91410627e-01  8.90319983e-01  7.19365014e-01  6.85219588e-01  1.56804522e-01  2.02361187e+01
  3.35862049e-01  8.58033115e-01  8.92231148e-01  1.05207183e+00  1.05202806e+00  1.06432211e+00  1.06318687e+00  8.92231148e-01  8.58033115e-01  3.35862049e-01  2.51621168e+01
  5.38849164e-01  1.05484023e+00  1.08909460e+00  1.24831659e+00  1.24826777e+00  1.26125908e+00  1.26007759e+00  1.08909460e+00  1.05484023e+00  5.38849164e-01  3.07518886e+01
  7.67495083e-01  1.27737611e+00  1.31168270e+00  1.47027892e+00  1.47022559e+00  1.48394132e+00  1.48271542e+00  1.31168270e+00  1.27737611e+00  7.67495083e-01  3.70257759e+01
  1.02349841e+00  1.52730191e+00  1.56167612e+00  1.71966782e+00  1.71961106e+00  1.73408285e+00  1.73280924e+00  1.56167612e+00  1.52730191e+00  1.02349841e+00  4.39988983e+01
  1.30849570e+00  1.80631669e+00  1.84073880e+00  1.99811848e+00  1.99805579e+00  2.01328684e+00  2.01196506e+00  1.84073880e+00  1.80631669e+00  1.30849570e+00  5.16793213e+01
  1.62402185e+00  2.11590125e+00  2.15036932e+00  2.30715620e+00  2.30708957e+00  2.32312676e+00  2.32175482e+00  2.15036932e+00  2.11590125e+00  1.62402185e+00  6.00688662e+01
  1.97155445e+00  2.45751284e+00  2.49207764e+00  2.64823281e+00  2.64815871e+00  2.66504437e+00  2.66362060e+00  2.49207764e+00  2.45751284e+00  1.97155445e+00  6.91619214e+01
  2.35237886e+00  2.83247662e+00  2.86709331e+00  3.02265381e+00  3.02257585e+00  3.04031580e+00  3.03883932e+00  2.86709331e+00  2.83247662e+00  2.35237886e+00  7.89462916e+01
  2.76763258e+00  3.24192884e+00  3.27662899e+00  3.43157763e+00  3.43149305e+00  3.45011924e+00  3.44859055e+00  3.27662899e+00  3.24192884e+00  2.76763258e+00  8.94026731e+01
  3.21833644e+00  3.68686852e+00  3.72161873e+00  3.87598349e+00  3.87589390e+00  3.89543385e+00  3.89385102e+00  3.72161873e+00  3.68686852e+00  3.21833644e+00  1.00505072e+02
  3.70523508e+00  4.16805712e+00  4.20286625e+00  4.35663411e+00  4.35653901e+00  4.37704787e+00  4.37540865e+00  4.20286625e+00  4.16805712e+00  3.70523508e+00  1.12221251e+02
  4.22891217e+00  4.68605610e+00  4.72094775e+00  4.87411308e+00  4.87401137e+00  4.89549051e+00  4.89379403e+00  4.72094775e+00  4.68605610e+00  4.22891217e+00  1.24511060e+02
  4.78970495e+00  5.24120815e+00  5.27618399e+00  5.42875043e+00  5.42864245e+00  5.45114488e+00  5.44939108e+00  5.27618399e+00  5.24120815e+00  4.78970495e+00  1.37331310e+02
  5.38772191e+00  5.83361994e+00  5.86865522e+00  6.02063540e+00  6.02052100e+00  6.04407980e+00  6.04226510e+00  5.86865522e+00  5.83361994e+00  5.38772191e+00  1.50634392e+02
  0.00000000e+00  0.00000000e+00  3.38508251e-02  1.98558010e-01  1.98546457e-01  2.05980615e-01  2.05171909e-01  3.38508251e-02  0.00000000e+00  0.00000000e+00  1.05293466e-01
  0.00000000e+00  3.87742395e-02  7.26674179e-02  2.36662504e-01  2.36647176e-01  2.44639406e-01  2.43790331e-01  7.26674179e-02  3.87742395e-02  0.00000000e+00  1.14767562e+00
  0.00000000e+00  8.83915259e-02  1.22327459e-01  2.85643370e-01  2.85624461e-01  2.94175578e-01  2.93286657e-01  1.22327459e-01  8.83915259e-02  0.00000000e+00  2.54192329e+00
  0.00000000e+00  1.49471860e-01  1.83451660e-01  3.46115151e-01  3.46092514e-01  3.55208365e-01  3.54279824e-01  1.83451660e-01  1.49471860e-01  0.00000000e+00  4.31385497e+00
  0.00000000e+00  2.22801133e-01  2.56823194e-01  4.18857393e-01  4.18831216e-01  4.28518500e-01  4.27550502e-01  2.56823194e-01  2.22801133e-01  0.00000000e+00  6.48896802e+00
  0.00000000e+00  3.09245931e-01  3.43314092e-01  5.04736617e-01  5.04706667e-01  5.14973156e-01  5.13965341e-01  3.43314092e-01  3.09245931e-01  0.00000000e+00  9.09109302e+00
  0.00000000e+00  4.09736321e-01  4.43847279e-01  6.04677141e-01  6.04643466e-01  6.15498002e-01  6.14450345e-01  4.43847279e-01  4.09736321e-01  0.00000000e+00  1.21423402e+01
  0.00000000e+00  5.25244756e-01  5.59403052e-01  7.19650365e-01  7.19612737e-01  7.31068554e-01  7.29980721e-01  5.59403052e-01  5.25244756e-01  0.00000000e+00  1.56626964e+01
  1.53091704e-01  6.72102256e-01  7.06311294e-01  8.65930931e-01  8.65888973e-01  8.78023249e-01  8.76890781e-01  7.06311294e-01  6.72102256e-01  1.53091704e-01  1.98363546e+01
  3.27604507e-01  8.40450744e-01  8.74714212e-01  1.03370958e+00  1.03366328e+00  1.04650137e+00  1.04532291e+00  8.74714212e-01  8.40450744e-01  3.27604507e-01  2.46197667e+01
  5.25106172e-01  1.03185221e+00  1.06617148e+00  1.22455177e+00  1.22450025e+00  1.23806572e+00  1.23683962e+00  1.06617148e+00  1.03185221e+00  5.25106172e-01  3.00359445e+01
  7.47209901e-01  1.24792384e+00  1.28229490e+00  1.44005481e+00  1.43999863e+00  1.45431819e+00  1.45304601e+00  1.28229490e+00  1.24792384e+00  7.47209901e-01  3.61022926e+01
  9.95490479e-01  1.49020568e+00  1.52464471e+00  1.68180051e+00  1.68174064e+00  1.69684706e+00  1.69552575e+00  1.52464471e+00  1.49020568e+00  9.95490479e-01  4.28311397e+01
  1.27145665e+00  1.76026449e+00  1.79475251e+00  1.95130213e+00  1.95123589e+00  1.96713184e+00  1.96576059e+00  1.79475251e+00  1.76026449e+00  1.27145665e+00  5.02277738e+01
  1.57651648e+00  2.05945261e+00  2.09399685e+00  2.24994988e+00  2.24987941e+00  2.26661735e+00  2.26519457e+00  2.09399685e+00  2.05945261e+00  1.57651648e+00  5.82917076e+01
  1.91201370e+00  2.38910585e+00  2.42374181e+00  2.57906927e+00  2.57899131e+00  2.59660791e+00  2.59513160e+00  2.42374181e+00  2.38910585e+00  1.91201370e+00  6.70152325e+01
  2.27909265e+00  2.75040756e+00  2.78509680e+00  2.93982927e+00  2.93974720e+00  2.95825517e+00  2.95672493e+00  2.78509680e+00  2.75040756e+00  2.27909265e+00  7.63844290e+01
  2.67878346e+00  3.14435673e+00  3.17913461e+00  3.33326102e+00  3.33317243e+00  3.35260142e+00  3.35101707e+00  3.17913461e+00  3.14435673e+00  2.67878346e+00  8.63786841e+01
  3.11195948e+00  3.57184337e+00  3.60667069e+00  3.76021857e+00  3.76012399e+00  3.78049778e+00  3.77885753e+00  3.60667069e+00  3.57184337e+00  3.11195948e+00  9.69708690e+01
  3.57924418e+00  4.03349425e+00  4.06839020e+00  4.22133398e+00  4.22123382e+00  4.24261516e+00  4.24091713e+00  4.06839020e+00  4.03349425e+00  3.57924418e+00  1.08128537e+02
  4.08111508e+00  4.52975942e+00  4.56473052e+00  4.71708632e+00  4.71697949e+00  4.73936906e+00  4.73761175e+00  4.56473052e+00  4.52975942e+00  4.08111508e+00  1.19811328e+02
  4.61780290e+00  5.06087465e+00  5.09593433e+00  5.24768484e+00  5.24757146e+00  5.27102319e+00  5.26920753e+00  5.09593433e+00  5.06087465e+00  4.61780290e+00  1.31976573e+02
  5.18930784e+00  5.62684828e+00  5.66196898e+00  5.81313500e+00  5.81301467e+00  5.83756482e+00  5.83568640e+00  5.66196898e+00  5.62684828e+00  5.18930784e+00  1.44577097e+02
  0.00000000e+00  0.00000000e+00  3.38921983e-02  1.97989058e-01  1.97976837e-01  2.05643812e-01  2.04812541e-01  3.38921983e-02  0.00000000e+00  0.00000000e+00  1.09070747e-01
  0.00000000e+00  3.85531654e-02  7.24876688e-02  2.35874927e-01  2.35858823e-01  2.44101580e-01  2.43229047e-01  7.24876688e-02  3.85531654e-02  0.00000000e+00  1.14736407e+00
  0.00000000e+00  8.77613913e-02  1.21738332e-01  2.84449368e-01  2.84429555e-01  2.93248504e-01  2.92335113e-01  1.21738332e-01  8.77613913e-02  0.00000000e+00  2.53163642e+00
  0.00000000e+00  1.48217205e-01  1.82237858e-01  3.44299406e-01  3.44275776e-01  3.53676015e-01  3.52722100e-01  1.82237858e-01  1.48217205e-01  0.00000000e+00  4.28632482e+00
  0.00000000e+00  2.20674739e-01  2.54738518e-01  4.16172439e-01  4.16145146e-01  4.26134116e-01  4.25139795e-01  2.54738518e-01  2.20674739e-01  0.00000000e+00  6.43550784e+00
  0.00000000e+00  3.05965315e-01  3.40075613e-01  5.00900468e-01  5.00869178e-01  5.11454427e-01  5.10419365e-01  3.40075613e-01  3.05965315e-01  0.00000000e+00  9.00157229e+00
  0.00000000e+00  4.04981234e-01  4.39134302e-01  5.99368347e-01  5.99333258e-01  6.10524702e-01  6.09448888e-01  4.39134302e-01  4.04981234e-01  0.00000000e+00  1.20051770e+01
  0.00000000e+00  5.18653531e-01  5.52854922e-01  7.12508621e-01  7.12469393e-01  7.24279627e-01  7.23162695e-01  5.52854922e-01  5.18653531e-01  0.00000000e+00  1.54649064e+01
  1.50525314e-01  6.63004673e-01  6.97256967e-01  8.56285773e-01  8.56242122e-01  8.68750521e-01  8.67587913e-01  6.97256967e-01  6.63004673e-01  1.50525314e-01  1.95595839e+01
  3.21903183e-01  8.28275794e-01  8.62583127e-01  1.02098967e+00  1.02094152e+00  1.03417459e+00  1.03296499e+00  8.62583127e-01  8.28275794e-01  3.21903183e-01  2.42448594e+01
  5.15626612e-01  1.01595698e+00  1.05032112e+00  1.20811298e+00  1.20805957e+00  1.22204148e+00  1.22078340e+00  1.05032112e+00  1.01595698e+00  5.15626612e-01  2.95417880e+01
  7.33231945e-01  1.22758478e+00  1.26200172e+00  1.41917861e+00  1.41912042e+00  1.43387721e+00  1.43257150e+00  1.26200172e+00  1.22758478e+00  7.33231945e-01  3.54658787e+01
  9.76210769e-01  1.46462440e+00  1.49910532e+00  1.65567898e+00  1.65561684e+00  1.67118136e+00  1.66982581e+00  1.49910532e+00  1.46462440e+00  9.76210769e-01  4.20276105e+01
  1.24598621e+00  1.72854276e+00  1.76307544e+00  1.91904773e+00  1.91897878e+00  1.93535724e+00  1.93395009e+00  1.76307544e+00  1.72854276e+00  1.24598621e+00  4.92304303e+01
  1.54388484e+00  2.02061444e+00  2.05521735e+00  2.21058416e+00  2.21051066e+00  2.22775889e+00  2.22629941e+00  2.05521735e+00  2.02061444e+00  1.54388484e+00  5.70723805e+01
  1.87115498e+00  2.34209819e+00  2.37678317e+00  2.53153449e+00  2.53145386e+00  2.54959729e+00  2.54808322e+00  2.37678317e+00  2.34209819e+00  1.87115498e+00  6.55444062e+01
  2.22884909e+00  2.69407780e+00  2.72881994e+00  2.88297175e+00  2.88288673e+00  2.90195152e+00  2.90038275e+00  2.72881994e+00  2.69407780e+00  2.22884909e+00  7.46315782e+01
  2.61793704e+00  3.07746131e+00  3.11229093e+00  3.26584668e+00  3.26575519e+00  3.28576563e+00  3.28414113e+00  3.11229093e+00  3.07746131e+00  2.61793704e+00  8.43123400e+01
  3.03918003e+00  3.49306897e+00  3.52795034e+00  3.68093083e+00  3.68083246e+00  3.70180820e+00  3.70012637e+00  3.52795034e+00  3.49306897e+00  3.03918003e+00  9.45591027e+01
  3.49313254e+00  3.94143863e+00  3.97640061e+00  4.12876759e+00  4.12866349e+00  4.15067406e+00  4.14893367e+00  3.97640061e+00  3.94143863e+00  3.49313254e+00  1.05339056e+02
  3.98019940e+00  4.42295040e+00  4.45797960e+00  4.60977333e+00  4.60966283e+00  4.63271042e+00  4.63090923e+00  4.45797960e+00  4.42295040e+00  3.98019940e+00  1.16612280e+02
  4.50054853e+00  4.93777369e+00  4.97289262e+00  5.12407338e+00  5.12395597e+00  5.14809274e+00  5.14623262e+00  4.97289262e+00  4.93777369e+00  4.50054853e+00  1.28336224e+02
  5.05410029e+00  5.48584792e+00  5.52103127e+00  5.67162793e+00  5.67150300e+00  5.69676914e+00  5.69484499e+00  5.52103127e+00  5.48584792e+00  5.05410029e+00  1.40463786e+02
  0.00000000e+00  0.00000000e+00  3.39377669e-02  1.97335004e-01  1.97321969e-01  2.05265829e-01  2.04407884e-01  3.39377669e-02  0.00000000e+00  0.00000000e+00  1.13573252e-01
  0.00000000e+00  3.82981525e-02  7.22783342e-02  2.34968915e-01  2.34951878e-01  2.43492518e-01  2.42592260e-01  7.22783342e-02  3.82981525e-02  0.00000000e+00  1.14716065e+00
  0.00000000e+00  8.70372404e-02  1.21059597e-01  2.83077461e-01  2.83056557e-01  2.92193986e-01  2.91251680e-01  1.21059597e-01  8.70372404e-02  0.00000000e+00  2.51999208e+00
  0.00000000e+00  1.46778939e-01  1.80844929e-01  3.42216840e-01  3.42192016e-01  3.51930398e-01  3.50946500e-01  1.80844929e-01  1.46778939e-01  0.00000000e+00  4.25495626e+00
  0.00000000e+00  2.18241877e-01  2.52352244e-01  4.13098496e-01  4.13069858e-01  4.23417441e-01  4.22392017e-01  2.52352244e-01  2.18241877e-01  0.00000000e+00  6.37454422e+00
  0.00000000e+00  3.02218040e-01  3.36375421e-01  4.96515630e-01  4.96482731e-01  5.07446790e-01  5.06379547e-01  3.36375421e-01  3.02218040e-01  0.00000000e+00  8.89953757e+00
  0.00000000e+00  3.99557202e-01  4.33757558e-01  5.93309119e-01  5.93272324e-01  6.04864127e-01  6.03755062e-01  4.33757558e-01  3.99557202e-01  0.00000000e+00  1.18489749e+01
  0.00000000e+00  5.11144568e-01  5.45394443e-01  7.04368261e-01  7.04327118e-01  7.16558443e-01  7.15407155e-01  5.45394443e-01  5.11144568e-01  0.00000000e+00  1.52399059e+01
  1.47614320e-01  6.52653669e-01  6.86954778e-01  8.45306781e-01  8.45261105e-01  8.58214214e-01  8.57016026e-01  6.86954778e-01  6.52653669e-01  1.47614320e-01  1.92451016e+01
  3.15441214e-01  8.14439803e-01  8.48796523e-01  1.00652901e+00  1.00647868e+00  1.02018115e+00  1.01893480e+00  8.48796523e-01  8.14439803e-01  3.15441214e-01  2.38193851e+01
  5.04890402e-01  9.97913185e-01  1.03232844e+00  1.18944617e+00  1.18939056e+00  1.20386704e+00  1.20257126e+00  1.03232844e+00  9.97913185e-01  5.04890402e-01  2.89816575e+01
  7.17413154e-01  1.20452038e+00  1.23899036e+00  1.39549955e+00  1.39543894e+00  1.41071484e+00  1.40936955e+00  1.23899036e+00  1.20452038e+00  7.17413154e-01  3.47453781e+01
  9.54408949e-01  1.43564613e+00  1.47017445e+00  1.62608181e+00  1.62601693e+00  1.64212476e+00  1.64072884e+00  1.47017445e+00  1.43564613e+00  9.54408949e-01  4.11189864e+01
  1.21720647e+00  1.69264295e+00  1.72722710e+00  1.88253839e+00  1.88246620e+00  1.89941806e+00  1.89796852e+00  1.72722710e+00  1.69264295e+00  1.21720647e+00  4.81039566e+01
  1.50704329e+00  1.97670351e+00  2.01137465e+00  2.16606962e+00  2.16599245e+00  2.18384709e+00  2.18234431e+00  2.01137465e+00  1.97670351e+00  1.50704329e+00  5.56967467e+01
  1.82506064e+00  2.28900138e+00  2.32374224e+00  2.47783450e+00  2.47775074e+00  2.49651870e+00  2.49496017e+00  2.32374224e+00  2.28900138e+00  1.82506064e+00  6.38868877e+01
  2.17221212e+00  2.63050983e+00  2.66531328e+00  2.81880041e+00  2.81871185e+00  2.83843690e+00  2.83682277e+00  2.66531328e+00  2.63050983e+00  2.17221212e+00  7.26584095e+01
  2.54940394e+00  3.00203942e+00  3.03692737e+00  3.18983080e+00  3.18973578e+00  3.21043582e+00  3.20876402e+00  3.03692737e+00  3.00203942e+00  2.54940394e+00  8.19887451e+01
  2.95727032e+00  3.40433272e+00  3.43927657e+00  3.59160752e+00  3.59150468e+00  3.61319475e+00  3.61146392e+00  3.43927657e+00  3.40433272e+00  2.95727032e+00  9.18499625e+01
  3.39629586e+00  3.83783227e+00  3.87287117e+00  4.02457772e+00  4.02446894e+00  4.04722514e+00  4.04543489e+00  3.87287117e+00  3.83783227e+00  3.39629586e+00  1.02208802e+02
  3.86680482e+00  4.30284348e+00  4.33794100e+00  4.48909082e+00  4.48897591e+00  4.51280377e+00  4.51095093e+00  4.33794100e+00  4.30284348e+00  3.86680482e+00  1.13026101e+02
  4.36889902e+00  4.79946600e+00  4.83465317e+00  4.98518132e+00  4.98505911e+00  5.01000768e+00  5.00809523e+00  4.83465317e+00  4.79946600e+00  4.36889902e+00  1.24259398e+02
  4.90241117e+00  5.32756226e+00  5.36281922e+00  5.51276353e+00  5.51263316e+00  5.53874656e+00  5.53676861e+00  5.36281922e+00  5.32756226e+00  4.90241117e+00  1.35861689e+02
  0.00000000e+00  0.00000000e+00  3.39918769e-02  1.96524529e-01  1.96510432e-01  2.04813657e-01  2.03921446e-01  3.39918769e-02  0.00000000e+00  0.00000000e+00  1.19423622e-01
  0.00000000e+00  3.79826990e-02  7.20173563e-02  2.33847078e-01  2.33828820e-01  2.42755458e-01  2.41819520e-01  7.20173563e-02  3.79826990e-02  0.00000000e+00  1.14718511e+00
  0.00000000e+00  8.61435459e-02  1.20220521e-01  2.81381636e-01  2.81359308e-01  2.90909369e-01  2.89929907e-01  1.20220521e-01  8.61435459e-02  0.00000000e+00  2.50590413e+00
  0.00000000e+00  1.45007351e-01  1.79128196e-01  3.39647545e-01  3.39621128e-01  3.49797931e-01  3.48775487e-01  1.79128196e-01  1.45007351e-01  0.00000000e+00  4.21660209e+00
