PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  7.26270186e-02  2.40935638e-01  2.40923405e-01  2.47711624e-01  2.47066748e-01  7.26270186e-02  0.00000000e+00  0.00000000e+00 -2.52287720e-05
  0.00000000e+00  3.87643962e-02  1.10873344e-01  2.77899127e-01  2.77883632e-01  2.85211676e-01  2.84531466e-01  1.10873344e-01  3.87643962e-02  0.00000000e+00  1.04395986e+00
  0.00000000e+00  8.92183953e-02  1.60838100e-01  3.26643899e-01  3.26625096e-01  3.34495460e-01  3.33780363e-01  1.60838100e-01  8.92183953e-02  0.00000000e+00  2.46736383e+00
  0.00000000e+00  1.52076605e-01  2.23230666e-01  3.87869239e-01  3.87847109e-01  3.96264054e-01  3.95513933e-01  2.23230666e-01  1.52076605e-01  0.00000000e+00  4.30125629e+00
  0.00000000e+00  2.28238029e-01  2.98944950e-01  4.62461577e-01  4.62436282e-01  4.71406301e-01  4.70621377e-01  2.98944950e-01  2.28238029e-01  0.00000000e+00  6.57624644e+00
  0.00000000e+00  3.18692136e-01  3.88969917e-01  5.51401344e-01  5.51372618e-01  5.60904014e-01  5.60084090e-01  3.88969917e-01  3.18692136e-01  0.00000000e+00  9.32105279e+00
  0.00000000e+00  4.24500828e-01  4.94363710e-01  6.55742603e-01  6.55710485e-01  6.65812717e-01  6.64957360e-01  4.94363710e-01  4.24500828e-01  0.00000000e+00  1.25625226e+01
  0.00000000e+00  5.46780122e-01  6.16243211e-01  7.76595949e-01  7.76560237e-01  7.87243905e-01  7.86352920e-01  6.16243211e-01  5.46780122e-01  0.00000000e+00  1.63249748e+01
  1.62600870e-01  7.03009756e-01  7.72045952e-01  9.31295720e-01  9.31255983e-01  9.42598335e-01  9.41667402e-01  7.72045952e-01  7.03009756e-01  1.62600870e-01  2.08130311e+01
  3.48827799e-01  8.82941618e-01  9.51555615e-01  1.10971995e+00  1.10967637e+00  1.12170251e+00  1.12073019e+00  9.51555615e-01  8.82941618e-01  3.48827799e-01  2.59831186e+01
  5.60484235e-01  1.08836711e+00  1.15657201e+00  1.31367426e+00  1.31362639e+00  1.32635050e+00  1.32533754e+00  1.15657201e+00  1.08836711e+00  5.60484235e-01  3.18631457e+01
  7.99440915e-01  1.32116435e+00  1.38895959e+00  1.54500087e+00  1.54494937e+00  1.55840420e+00  1.55734703e+00  1.38895959e+00  1.32116435e+00  7.99440915e-01  3.84757594e+01
  1.06752599e+00  1.58313676e+00  1.65055282e+00  1.80553394e+00  1.80547661e+00  1.81968792e+00  1.81858699e+00  1.65055282e+00  1.58313676e+00  1.06752599e+00  4.58372662e+01
  1.36649971e+00  1.87606225e+00  1.94309143e+00  2.09704010e+00  2.09697816e+00  2.11197576e+00  2.11083030e+00  1.94309143e+00  1.87606225e+00  1.36649971e+00  5.39569153e+01
  1.69803018e+00  2.20161440e+00  2.26825238e+00  2.42118613e+00  2.42112024e+00  2.43692425e+00  2.43573082e+00  2.26825238e+00  2.20161440e+00  1.69803018e+00  6.28368219e+01
  2.06368750e+00  2.56132970e+00  2.62760033e+00  2.77951135e+00  2.77944044e+00  2.79609289e+00  2.79485283e+00  2.62760033e+00  2.56132970e+00  2.06368750e+00  7.24711101e+01
  2.46488821e+00  2.95663340e+00  3.02253061e+00  3.17343674e+00  3.17336018e+00  3.19088352e+00  3.18959482e+00  3.02253061e+00  2.95663340e+00  2.46488821e+00  8.28466279e+01
  2.90284855e+00  3.38875221e+00  3.45430126e+00  3.60422374e+00  3.60414178e+00  3.62255489e+00  3.62121653e+00  3.45430126e+00  3.38875221e+00  2.90284855e+00  9.39435085e+01
  3.37866716e+00  3.85876749e+00  3.92395510e+00  4.07289864e+00  4.07281280e+00  4.09215324e+00  4.09076327e+00  3.92395510e+00  3.85876749e+00  3.37866716e+00  1.05732948e+02
  3.89316508e+00  4.36751519e+00  4.43235233e+00  4.58030939e+00  4.58021674e+00  4.60052596e+00  4.59908362e+00  4.43235233e+00  4.36751519e+00  3.89316508e+00  1.18179726e+02
  4.44695779e+00  4.91558306e+00  4.98008281e+00  5.12708277e+00  5.12698383e+00  5.14827603e+00  5.14677937e+00  4.98008281e+00  4.91558306e+00  4.44695779e+00  1.31244450e+02
  5.04041717e+00  5.50338757e+00  5.56754928e+00  5.71359234e+00  5.71348714e+00  5.73579522e+00  5.73424458e+00  5.56754928e+00  5.50338757e+00  5.04041717e+00  1.44876588e+02
