experiment			NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV	NUTEV
dataset			NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNUDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl	NTVNBDMNnucl
id			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
experiment	dataset	id																																																																																										
NUTEV	NTVNUDMNnucl	0	23.66958013496767	10.587214625258632	4.968839392491804	1.8706003159522118	0.1439174521005367	9.816990114379827	10.414537181311351	5.720633145173105	2.0841640056620228	0.23189848765280552	7.58485571083113	9.950002887869521	5.788265525575785	2.2141071088129034	0.19904968267443685	10.831207724940015	11.303364836147855	6.174165692173631	2.233196829797582	0.2510531532103312	8.2796637813711	10.813147173922383	6.391844429875248	2.3153434712888514	0.20962637287387667	7.352252892565087	10.225423704238322	6.152868917211452	2.2958972361993184	0.19384074670264248	9.490789814826309	11.54971446597037	6.448578757516201	2.3958041325281973	0.234863382845494	7.812685311644303	10.770404425607971	6.325425455210132	2.2567304961019614	0.1951769022893311	7.113411253910273	10.221831758528761	6.142016887100107	2.287990642886624	0.1559968932119113	0.6118949161382997	12.760039366015114	9.330419763524187	5.683665642058228	1.6598230513007384	7.2571683873942	10.737458931744996	9.44320374604582	5.84605418924428	1.8554789171013804	5.362072758957542	9.603543722442957	9.047424236321154	5.897461756469953	1.861167375269432	8.204998967982878	11.959565256848137	10.387169549544243	6.364582130230775	1.9608424140713197	5.765938823830515	10.395041308413004	9.821325475914113	6.3945749207016185	2.012376292434966	4.425037776605531	9.685690592420173	9.450799097814002	6.1775955517964025	1.9774013239452046	6.400814530344969	11.2793126231202	10.285987656878673	6.475609055163696	2.117179921966475	4.70718369703198	9.881166589445138	9.784861357821084	6.345385601144431	2.0444278495875206	3.877032184994513	9.40364080186359	9.582109364752437	6.127197477117032	1.9221347221557987
NUTEV	NTVNUDMNnucl	1	10.587214625258632	18.44901482651749	6.440389559506309	3.7960733290247166	1.0914260044000201	8.015883999357698	8.395248620281182	6.622759696611535	3.8885072425199403	1.1180096888857423	6.675061503467394	7.9615238646051365	6.461506601332237	3.965758139134392	1.0606744775366435	9.442739661839342	9.179757320690442	7.094091331769435	4.11825243560006	1.1624702666426576	8.033786820222298	8.935258704308566	7.079850473986571	4.119766193751914	1.1118294688543038	7.397284313579974	8.427719488168416	6.733640057151111	4.0471895175488415	1.0884054561257375	9.064928929022974	9.622113545514743	7.248587205482694	4.279245277393599	1.1566721996613911	8.14715121006413	9.087069034460443	6.984317132218038	4.0390657073476675	1.107898439923328	7.624942234962136	8.599796163660383	6.740551393609707	4.032128609119821	1.052770765894189	0.7238106251974532	8.096200158698384	6.401549941847112	4.358702268407715	1.5691770255450717	6.713951485401682	7.169423871753957	6.381167726857339	4.3211485759301045	1.69905564127732	5.437690922301375	6.551353440603045	6.013014470474675	4.351848517404566	1.6663364470007584	8.182086125396042	8.264057822093053	7.141015080229879	4.785170728736614	1.7949542570948351	6.763173290424174	7.614809409707207	6.747094515880675	4.8254894654127485	1.8163010849543548	5.6223880426685	7.3212782644024355	6.491285528001387	4.598075769276761	1.7721118765144144	7.612863337144236	8.364822713722328	7.131691191188533	4.869870692297114	1.9374457938895582	6.658314621778232	7.72802278684592	6.87727685706015	4.780295917106742	1.8509900084738955	5.890027116849601	7.529818339865229	6.794455531338545	4.571696289861242	1.7134748202445422
NUTEV	NTVNUDMNnucl	2	4.968839392491804	6.440389559506309	15.716967368508586	8.15903531750737	3.105630051107707	10.363889363601706	5.382760406367784	9.09144235111755	8.017528384657085	2.9613496565680713	11.131514850003173	5.226488601862788	8.436476077243357	7.928247923951183	2.8791399564663185	14.252222733989782	6.2460772441956784	9.632845323149796	8.414839618968635	3.0461663011497437	15.552009924162553	6.697353762483367	9.00076330973262	8.20868138649806	3.007554977227539	15.439856336877707	6.552788054026151	8.515961574158183	8.009055189789265	2.978245449078008	16.86028857568273	7.185408860808671	9.48879567721616	8.514070184378449	3.0743783388207544	17.58611925462388	7.419731525662352	8.926667566351899	8.118796664258001	3.0323531440443046	17.349165944316447	7.205533364754048	8.575033395424246	7.965365483547449	2.9673093007911664	0.56162403119857	-0.578344026875757	0.02747273316334303	1.0779393405252375	1.1000081293634874	14.23933273719042	2.0684158213804555	0.055218745571841685	0.7727995451942176	1.0605976660606986	13.528513593309814	3.0005921543545533	0.04858206134401142	0.7678932176927162	0.964428893677973	19.00177035423003	3.3684918104425026	0.452839639739739	1.0368666508364768	1.1107941082420114	19.05963468915174	5.3440820313442625	0.8311174873518375	1.115527507707865	1.0549312768083474	18.148019572410366	6.1146827723195445	0.9689137478759241	0.9666654660713377	1.0061861382498627	22.084159300734875	5.971376944184425	1.0545238013380627	1.1480562483556331	1.1592437619562426	22.356944040519917	7.449171812858632	1.5140574366306183	1.1652858861253717	1.0749503708400503	21.537363098065153	7.881416994327854	1.6749648511446031	1.0445694099491007	0.9629229314645295
NUTEV	NTVNUDMNnucl	3	1.8706003159522118	3.7960733290247166	8.15903531750737	9.50953433389976	2.7268918568986873	7.6355277819931935	2.937283641558132	6.96853592094053	6.678549095129459	2.5848447388577505	8.69762025332207	2.894727057561008	6.380621123601081	6.584095573543721	2.5148900206471203	10.942070077690204	3.5466720604716753	7.364419454641158	7.003659532074152	2.6572333387931346	12.551438218248293	4.0655570678833595	6.784812638181914	6.812971230465158	2.6281746211400177	12.616419588642913	4.03440034283169	6.391055459136456	6.642516412855068	2.6049906885398846	13.501780966704947	4.370758132652098	7.1960033452883865	7.070186580824911	2.6841562856713206	14.447375205443807	4.718617946866359	6.724527443702419	6.7403757991449496	2.652899616202557	14.357891841563445	4.616168218572492	6.445486248544336	6.607332721218486	2.600774981807499	0.432766353660089	-2.715845164346267	-1.6415653768821323	-0.07124538473052316	0.6704553085671008	11.509200377197297	0.004162828964680633	-1.61941388030264	-0.3780130455264216	0.6025546359577126	11.213448276058624	1.0306389597022099	-1.561069800605513	-0.3869177043506205	0.514440796912198	15.61163159257648	0.9598901402812153	-1.4247805322322435	-0.22918562205483786	0.6286418640408379	16.113757418885267	2.993865167406544	-0.9902665429493165	-0.15826090936081305	0.5721891404201592	15.517280606617867	3.805181957720904	-0.802500761584374	-0.2588973425021018	0.5348074909249813	18.689749317773543	3.4007379180983754	-0.8769474944136817	-0.1539529594206614	0.6500464372256398	19.234888226560734	4.945137280822459	-0.37541739924593964	-0.11178400855651964	0.5868234984241919	18.63773303171022	5.415606065839834	-0.18944869388195462	-0.18472920483624303	0.504450515084018
NUTEV	NTVNUDMNnucl	4	0.1439174521005367	1.0914260044000201	3.105630051107707	2.7268918568986873	1.5746359331837136	2.757169568087992	0.7687535299786041	2.6023915042601593	2.6512886168256715	1.0810724359509416	3.282426117499398	0.7744438142417824	2.3585603276728206	2.6118895472297012	1.0507816760193818	4.094027332424687	0.990680000716403	2.7528375448983295	2.784179160207486	1.111914948379103	4.877872822954504	1.2453234128628088	2.5182789783714465	2.706849329248498	1.0990227348610881	4.945413758298858	1.2482126617355986	2.3587300479465205	2.6381681645379036	1.0892210795856032	5.217168600820234	1.3495886187695123	2.682822438920344	2.813338237346139	1.1231536935685373	5.691850226723478	1.5262098956315473	2.496041175134719	2.6792822197342376	1.1098958369201886	5.681456189636476	1.496221963949473	2.3856703162240813	2.6274297843499164	1.0879921975624995	0.184380595941669	-1.737744581290512	-1.1633648271211166	-0.34725301824991384	0.16245598621542626	4.379737580184251	-0.5149891847918737	-1.1412156597322203	-0.48062419879893065	0.1294107468595325	4.36443623428126	-0.04186129841570549	-1.1041685510275008	-0.48160985707691206	0.09228942731305728	6.037782044172454	-0.16366668465180062	-1.092618674220143	-0.4334040593157199	0.13760141228823228	6.400080598420223	0.7531856973859722	-0.8866969800052663	-0.3966514515118757	0.11560068157494127	6.203365194841996	1.121062274031041	-0.7939851677114683	-0.4337673441833972	0.10188778822666832	7.421714717349105	0.8900947651101344	-0.8572530265597925	-0.40239227072635736	0.14776048227916996	7.74324348075001	1.5838993078747832	-0.6226015295254013	-0.37426319955055726	0.12509998894548727	7.524885814992632	1.8001686388649139	-0.5328233703796922	-0.3988831945540136	0.09306787559357577
NUTEV	NTVNUDMNnucl	5	9.816990114379827	8.015883999357698	10.363889363601706	7.6355277819931935	2.757169568087992	21.69339005541067	7.393806093223351	9.386966292120912	7.565910128990299	2.6169640418259967	15.737607723238781	7.358878119863635	8.81197545253959	7.536071176248188	2.537306915330793	20.15895549213884	8.480183022653346	9.935971161773125	7.929772651886377	2.684144114302549	21.27578286451646	9.123718558657348	9.428740629047047	7.785000879387347	2.6601429221497335	20.992286001105857	8.975606436708233	8.950504840061244	7.617660329740804	2.6479834610663033	23.068204983007938	9.649395150204452	9.851717656662945	8.05541287878434	2.7109991080205544	23.60439850732559	9.925116108224397	9.33713315549825	7.68102099524001	2.691710887096745	23.21194156333103	9.674896980051539	8.998686668347723	7.571893632221736	2.6416438156135977	0.6820018532108235	2.3525227419317933	1.376127617971324	1.4453282060753212	0.9141335858259896	19.903202286198457	5.280124050467079	1.720147216221816	1.2525465456952805	0.9025221012999052	18.558557548811653	6.236724538733587	1.780547726740043	1.310932644104907	0.8150654285098582	26.02466084231765	7.06060512916011	2.296398634753909	1.5514544850133447	0.9280127001019606	25.483599407377696	9.129101011793242	2.7704602916376233	1.7065201541284893	0.8954979551089465	24.132775984882276	9.900216350390634	2.923965000626005	1.557337594556185	0.8586149425156254	29.425497542983155	9.983002770810288	3.0251534037709686	1.6910180819656873	0.9855743963093563	29.27083568974589	11.426898613431064	3.516797409397625	1.7401618817511386	0.9138191583405736	28.127188965667035	11.835060036502412	3.6920195556969437	1.6143398910550917	0.8010230897320202
NUTEV	NTVNUDMNnucl	6	10.414537181311351	8.395248620281182	5.382760406367784	2.937283641558132	0.7687535299786041	7.393806093223351	13.613354323960642	5.708508976581989	3.0486909721589632	0.8086247075217476	5.97307602064146	7.57648179634053	5.618593826834223	3.1418857525356962	0.7583741033571998	8.553539778599522	8.696665599704707	6.127439818735536	3.2374342558023446	0.8435894542288089	7.036786549563558	8.449373324206073	6.192246169129022	3.2666165816940596	0.7973578139571607	6.4012887167804	7.9577542574146625	5.89271354193078	3.217268993853602	0.7783345447488464	7.981222296886074	9.09080669694467	6.305402810169675	3.393952143740697	0.8347600508223866	6.999784624413682	8.549606472512592	6.103693474618806	3.19338951666137	0.7919029476286673	6.486801439397422	8.079731236481829	5.89591068361957	3.2077666261055997	0.7440525910608674	0.6920215979919694	8.259471685271436	6.378518124721794	4.191573893296679	1.408707723125179	5.777186986208977	7.145690527929054	6.401019994634747	4.192735682557347	1.5439370645104733	4.539484707019918	6.455055069568514	6.046146493338299	4.232697338278551	1.520766388842942	6.919844103979826	8.159693204234902	7.137002630723214	4.6331406685912375	1.6317399940023383	5.488134527058923	7.357576146540763	6.730811200856106	4.678747607414045	1.6617000563722362	4.396593570719699	7.000119525863137	6.469765162393315	4.466048686763496	1.6239076782303998	6.129997367971931	8.067911246357045	7.094122323964246	4.711873460912494	1.7721052236847779	5.1331348029509725	7.303539094254242	6.812568503456942	4.628989016151138	1.6958995487205448	4.409824556108611	7.067546630317535	6.721239474808102	4.432371956742393	1.56881096850311
