experiment	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
CHORUS	CHORUSNUPb	10	1.6976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	11	1.6733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	12	1.6814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	13	1.6599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	14	1.6254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	15	1.7556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	16	1.7623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	17	1.8311	1.6809208393096924	1.6382699012756348	1.6329755783081055	1.7377634048461914	1.6501879692077637	1.6645030975341797	1.7035794258117676	1.691969871520996	1.6773948669433594	1.6149930953979492	1.7216072082519531	1.7339277267456055	1.697016716003418	1.692908763885498	1.6758832931518555	1.7185354232788086	1.6543083190917969	1.5677804946899414	1.7002525329589844	1.7149343490600586	1.640787124633789	1.6761484146118164	1.6704540252685547	1.7008757591247559	1.6661510467529297	1.7224721908569336	1.662534236907959	1.6952362060546875	1.6571402549743652	1.7182207107543945	1.6311845779418945	1.698254108428955	1.6383056640625	1.667257308959961	1.6908855438232422	1.6564407348632812	1.691446304321289	1.7087812423706055	1.7213048934936523	1.6579155921936035	1.7254018783569336	1.6354665756225586	1.6412334442138672	1.7513132095336914	1.6841888427734375	1.6952152252197266	1.6327810287475586	1.6792736053466797	1.637171745300293	1.693774700164795	1.655543327331543	1.7314109802246094	1.661299228668213	1.7020225524902344	1.7255563735961914	1.6380934715270996	1.7153992652893066	1.6454839706420898	1.700387954711914	1.6291790008544922	1.7217893600463867	1.6603617668151855	1.6581859588623047	1.6665611267089844	1.6756620407104492	1.6962919235229492	1.7037906646728516	1.6701135635375977	1.6632213592529297	1.6248478889465332	1.7056999206542969	1.714365005493164	1.6680412292480469	1.683262825012207	1.6526298522949219	1.659717082977295	1.8151822090148926	1.6816420555114746	1.6905956268310547	1.6630096435546875	1.6813926696777344	1.7220067977905273	1.6798653602600098	1.6645879745483398	1.6336145401000977	1.68037748336792	1.729417324066162	1.6777434349060059	1.6777291297912598	1.6877737045288086	1.6824841499328613	1.7113971710205078	1.767387866973877	1.6498289108276367	1.633072853088379	1.648360252380371	1.6771326065063477	1.683089256286621	1.7230558395385742	1.6912422180175781	1.6747760772705078
CHORUS	CHORUSNUPb	18	1.8257	1.6443780660629272	1.6075148582458496	1.6065292358398438	1.6999735832214355	1.624567985534668	1.6340532302856445	1.669508457183838	1.6525983810424805	1.636256217956543	1.5972990989685059	1.6752877235412598	1.6844778060913086	1.6388707160949707	1.650498390197754	1.6372475624084473	1.675166130065918	1.6219305992126465	1.5361213684082031	1.6657590866088867	1.6820025444030762	1.6431264877319336	1.64747953414917	1.6403236389160156	1.666689395904541	1.6341872215270996	1.6807489395141602	1.6242423057556152	1.667752742767334	1.6136159896850586	1.6846427917480469	1.6016755104064941	1.6632280349731445	1.5958104133605957	1.63124418258667	1.665837287902832	1.6136536598205566	1.6439242362976074	1.667940616607666	1.6741094589233398	1.6228108406066895	1.6922082901000977	1.5996112823486328	1.611771583557129	1.700545310974121	1.6417360305786133	1.6583867073059082	1.6081042289733887	1.6437840461730957	1.6049118041992188	1.6466350555419922	1.613861083984375	1.6865854263305664	1.6388731002807617	1.6664676666259766	1.6911416053771973	1.6065540313720703	1.6727404594421387	1.6173243522644043	1.6510915756225586	1.6089296340942383	1.6861443519592285	1.64015531539917	1.6258392333984375	1.6469025611877441	1.6452574729919434	1.6573638916015625	1.6701645851135254	1.6328749656677246	1.6403965950012207	1.5877885818481445	1.6512055397033691	1.6819515228271484	1.6339654922485352	1.641700267791748	1.6108613014221191	1.6198487281799316	1.7522077560424805	1.605177879333496	1.64414644241333	1.6220035552978516	1.6441650390625	1.6779723167419434	1.634157657623291	1.630147933959961	1.6042656898498535	1.6447067260742188	1.6852145195007324	1.6439886093139648	1.6276178359985352	1.6408557891845703	1.6493735313415527	1.6803345680236816	1.7231597900390625	1.6199846267700195	1.606687068939209	1.6156983375549316	1.646669864654541	1.6434454917907715	1.6802668571472168	1.6537890434265137	1.6494169235229492
CHORUS	CHORUSNUPb	19	1.7601	1.6092453002929688	1.5777757167816162	1.5791127681732178	1.663703441619873	1.5959174633026123	1.6028213500976562	1.633552074432373	1.6172010898590088	1.5986909866333008	1.5749320983886719	1.631037950515747	1.6397874355316162	1.5939586162567139	1.612184762954712	1.602043867111206	1.6361966133117676	1.5921497344970703	1.5251402854919434	1.6329748630523682	1.6476490497589111	1.6030187606811523	1.6184535026550293	1.6097187995910645	1.6330671310424805	1.6026363372802734	1.6442675590515137	1.5881855487823486	1.6328222751617432	1.5731391906738281	1.651313304901123	1.573072910308838	1.6297945976257324	1.5559444427490234	1.5967967510223389	1.637376308441162	1.5758981704711914	1.602238416671753	1.6331262588500977	1.6146111488342285	1.593909740447998	1.6594915390014648	1.5630803108215332	1.5839452743530273	1.6553590297698975	1.6012606620788574	1.6251907348632812	1.5819694995880127	1.6080079078674316	1.573333501815796	1.6101627349853516	1.5751056671142578	1.6467394828796387	1.6070470809936523	1.63212251663208	1.6574745178222656	1.5762944221496582	1.6344876289367676	1.589350938796997	1.6073331832885742	1.588097095489502	1.6510286331176758	1.622952938079834	1.5934193134307861	1.615508794784546	1.6083567142486572	1.6217353343963623	1.6363000869750977	1.5963048934936523	1.6061794757843018	1.5531501770019531	1.6054141521453857	1.639888048171997	1.6038053035736084	1.6036834716796875	1.5741584300994873	1.5832386016845703	1.6819164752960205	1.5750510692596436	1.6024799346923828	1.583099603652954	1.6069309711456299	1.6391522884368896	1.5887420177459717	1.595978021621704	1.5745823383331299	1.612229824066162	1.645085334777832	1.6113536357879639	1.585608959197998	1.5973694324493408	1.6161565780639648	1.649125099182129	1.681138515472412	1.5923256874084473	1.5798287391662598	1.584831714630127	1.616218090057373	1.6108970642089844	1.6406197547912598	1.618621826171875	1.6179888248443604
CHORUS	CHORUSNUPb	20	1.7667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	21	1.7164	1.6977444887161255	1.6968579292297363	1.661635398864746	1.7116599082946777	1.6430721282958984	1.6869888305664062	1.7525029182434082	1.7152643203735352	1.6608190536499023	1.7080297470092773	1.7356071472167969	1.7527122497558594	1.7167630195617676	1.7108588218688965	1.7034111022949219	1.7506866455078125	1.7055811882019043	1.590733528137207	1.6984381675720215	1.7233872413635254	1.694930076599121	1.6659650802612305	1.6991190910339355	1.70743989944458	1.6590957641601562	1.7602839469909668	1.7060394287109375	1.695451259613037	1.6925344467163086	1.7232179641723633	1.6722207069396973	1.6854610443115234	1.6687746047973633	1.6938371658325195	1.6950178146362305	1.7078981399536133	1.7305059432983398	1.7175607681274414	1.661292552947998	1.6727242469787598	1.7425336837768555	1.6003704071044922	1.7134580612182617	1.7833075523376465	1.7193427085876465	1.7488832473754883	1.6766095161437988	1.6741786003112793	1.6604423522949219	1.6496152877807617	1.6720061302185059	1.7435111999511719	1.6999006271362305	1.6985511779785156	1.7545666694641113	1.6524109840393066	1.7515101432800293	1.6903939247131348	1.7191824913024902	1.7021484375	1.7178092002868652	1.6593818664550781	1.7098298072814941	1.5823497772216797	1.6851401329040527	1.7223687171936035	1.690047264099121	1.6962308883666992	1.668102741241455	1.6814332008361816	1.6681017875671387	1.659846305847168	1.6970911026000977	1.6742854118347168	1.657637119293213	1.6961050033569336	1.7799630165100098	1.6705164909362793	1.6607189178466797	1.7340354919433594	1.6780271530151367	1.7588272094726562	1.6197614669799805	1.6920733451843262	1.6889691352844238	1.7201237678527832	1.743278980255127	1.6962924003601074	1.643575668334961	1.691636562347412	1.6740317344665527	1.7350869178771973	1.7635884284973145	1.6945762634277344	1.6717338562011719	1.6943211555480957	1.7111845016479492	1.7277183532714844	1.7357826232910156	1.7089099884033203	1.7266130447387695
CHORUS	CHORUSNUPb	22	1.7397	1.6671321392059326	1.6585264205932617	1.630089282989502	1.7018413543701172	1.6249618530273438	1.6518826484680176	1.703303337097168	1.6833510398864746	1.6494221687316895	1.6611804962158203	1.7192258834838867	1.7164373397827148	1.6729731559753418	1.680464744567871	1.6698994636535645	1.7116446495056152	1.667037010192871	1.5690245628356934	1.671628475189209	1.6937799453735352	1.6526403427124023	1.642746925354004	1.667647361755371	1.6825551986694336	1.6390304565429688	1.7056622505187988	1.672764778137207	1.673520565032959	1.6546659469604492	1.6920685768127441	1.6473498344421387	1.652193546295166	1.6340951919555664	1.6598334312438965	1.6605262756347656	1.6597232818603516	1.6962170600891113	1.6878514289855957	1.6841826438903809	1.6358418464660645	1.699371337890625	1.5900940895080566	1.6831293106079102	1.7403497695922852	1.6670279502868652	1.719125747680664	1.646458625793457	1.646925926208496	1.6313190460205078	1.6298117637634277	1.638869285583496	1.711535930633545	1.6655445098876953	1.67462158203125	1.7285842895507812	1.6153006553649902	1.7179288864135742	1.6669740676879883	1.6854357719421387	1.6616320610046387	1.6886186599731445	1.6489238739013672	1.6681485176086426	1.569028377532959	1.6479887962341309	1.690746784210205	1.6688079833984375	1.6671853065490723	1.6514101028442383	1.6511616706848145	1.6391096115112305	1.6325058937072754	1.660689353942871	1.6490821838378906	1.6382699012756348	1.6651520729064941	1.7435603141784668	1.598353385925293	1.6438608169555664	1.6848807334899902	1.6545209884643555	1.7250847816467285	1.5932626724243164	1.6636476516723633	1.6518583297729492	1.6807384490966797	1.7084007263183594	1.670447826385498	1.6176137924194336	1.6622567176818848	1.6512846946716309	1.70881986618042	1.7433490753173828	1.6643805503845215	1.6397852897644043	1.657191276550293	1.6817474365234375	1.6932768821716309	1.7052879333496094	1.6729636192321777	1.701951503753662
