PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  2.79111331e-03  4.89545303e-02  4.89470536e-02  5.53126450e-02  5.39680186e-02  2.79111331e-03  0.00000000e+00  0.00000000e+00 -2.21206109e-04
  0.00000000e+00  3.43055556e-02  3.74840537e-02  8.41260003e-02  8.41124108e-02  9.09746764e-02  8.95709488e-02  3.74840537e-02  3.43055556e-02  0.00000000e+00  8.68513537e-01
  0.00000000e+00  7.94963082e-02  8.30460558e-02  1.30144242e-01  1.30124216e-01  1.37487793e-01  1.36024870e-01  8.30460558e-02  7.94963082e-02  0.00000000e+00  2.09776630e+00
  0.00000000e+00  1.36328899e-01  1.40235890e-01  1.87773116e-01  1.87746911e-01  1.95617180e-01  1.94095375e-01  1.40235890e-01  1.36328899e-01  0.00000000e+00  3.72026126e+00
  0.00000000e+00  2.05732354e-01  2.09987511e-01  2.57949439e-01  2.57916893e-01  2.66301168e-01  2.64720092e-01  2.09987511e-01  2.05732354e-01  0.00000000e+00  5.76835131e+00
  0.00000000e+00  2.88727871e-01  2.93320697e-01  3.41695293e-01  3.41655781e-01  3.50562013e-01  3.48920867e-01  2.93320697e-01  2.88727871e-01  0.00000000e+00  8.27264802e+00
  0.00000000e+00  3.86400304e-01  3.91324708e-01  4.40100174e-01  4.40053880e-01  4.49493094e-01  4.47791731e-01  3.91324708e-01  3.86400304e-01  0.00000000e+00  1.12618282e+01
  0.00000000e+00  4.99895529e-01  5.05143157e-01  5.54312754e-01  5.54259511e-01  5.64243233e-01  5.62480363e-01  5.05143157e-01  4.99895529e-01  0.00000000e+00  1.47624774e+01
  1.51307430e-01  6.45641900e-01  6.51241581e-01  7.00833895e-01  7.00772302e-01  7.11373658e-01  7.09541924e-01  6.51241581e-01  6.45641900e-01  1.51307430e-01  1.89737890e+01
  3.25512621e-01  8.14347243e-01  8.20296238e-01  8.70309951e-01  8.70239838e-01  8.81482144e-01  8.79579381e-01  8.20296238e-01  8.14347243e-01  3.25512621e-01  2.38596473e+01
  5.24470416e-01  1.00786236e+00  1.01415209e+00  1.06458182e+00  1.06450354e+00  1.07641317e+00  1.07443623e+00  1.01415209e+00  1.00786236e+00  5.24470416e-01  2.94511599e+01
  7.50103128e-01  1.22810310e+00  1.23474310e+00  1.28558347e+00  1.28549702e+00  1.29809242e+00  1.29604188e+00  1.23474310e+00  1.22810310e+00  7.50103128e-01  3.57740435e+01
  1.00430700e+00  1.47696367e+00  1.48394790e+00  1.53519491e+00  1.53509865e+00  1.54840992e+00  1.54627956e+00  1.48394790e+00  1.47696367e+00  1.00430700e+00  4.28480678e+01
  1.28892096e+00  1.75627158e+00  1.76360109e+00  1.81526690e+00  1.81515970e+00  1.82921644e+00  1.82700555e+00  1.76360109e+00  1.75627158e+00  1.28892096e+00  5.06856118e+01
  1.60570646e+00  2.06781273e+00  2.07548730e+00  2.12753241e+00  2.12741420e+00  2.14225104e+00  2.13995653e+00  2.07548730e+00  2.06781273e+00  1.60570646e+00  5.92923092e+01
  1.95629835e+00  2.41319679e+00  2.42121599e+00  2.47366995e+00  2.47354092e+00  2.48917534e+00  2.48679509e+00  2.42121599e+00  2.41319679e+00  1.95629835e+00  6.86654101e+01
  2.34223934e+00  2.79396565e+00  2.80231423e+00  2.85516086e+00  2.85502000e+00  2.87148346e+00  2.86901558e+00  2.80231423e+00  2.79396565e+00  2.34223934e+00  7.87949235e+01
  2.76485362e+00  3.21143325e+00  3.22014144e+00  3.27337478e+00  3.27322234e+00  3.29054375e+00  3.28798507e+00  3.22014144e+00  3.21143325e+00  2.76485362e+00  8.96634280e+01
  3.22530836e+00  3.66680264e+00  3.67584288e+00  3.72947057e+00  3.72930634e+00  3.74752266e+00  3.74487094e+00  3.67584288e+00  3.66680264e+00  3.22530836e+00  1.01244798e+02
  3.72457821e+00  4.16100379e+00  4.17039794e+00  4.22439872e+00  4.22422050e+00  4.24336337e+00  4.24061548e+00  4.17039794e+00  4.16100379e+00  3.72457821e+00  1.13507440e+02
  4.26337938e+00  4.69478407e+00  4.70451021e+00  4.75890119e+00  4.75871212e+00  4.77880116e+00  4.77595280e+00  4.70451021e+00  4.69478407e+00  4.26337938e+00  1.26412059e+02
  4.84219832e+00  5.26861135e+00  5.27867558e+00  5.33344765e+00  5.33324261e+00  5.35432749e+00  5.35137412e+00  5.27867558e+00  5.26861135e+00  4.84219832e+00  1.39910716e+02
