PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  8.48099066e-03  1.16858969e-01  1.16841076e-01  1.20822608e-01  1.19877814e-01  8.48099066e-03  0.00000000e+00  0.00000000e+00  1.21690561e-03
  0.00000000e+00  3.67311728e-02  4.55198553e-02  1.53979340e-01  1.53953336e-01  1.58378499e-01  1.57361078e-01  4.55198553e-02  3.67311728e-02  0.00000000e+00  9.51253797e-01
  0.00000000e+00  8.48930517e-02  9.39776052e-02  2.02514274e-01  2.02480237e-01  2.07354041e-01  2.06263734e-01  9.39776052e-02  8.48930517e-02  0.00000000e+00  2.27811844e+00
  0.00000000e+00  1.45235601e-01  1.54604029e-01  2.63215807e-01  2.63173790e-01  2.68503730e-01  2.67340825e-01  1.54604029e-01  1.45235601e-01  0.00000000e+00  4.01430770e+00
  0.00000000e+00  2.18688075e-01  2.28334362e-01  3.37017165e-01  3.36966435e-01  3.42764126e-01  3.41526651e-01  2.28334362e-01  2.18688075e-01  0.00000000e+00  6.19165843e+00
  0.00000000e+00  3.06271450e-01  3.16188721e-01  4.24939337e-01  4.24880298e-01  4.31153129e-01  4.29840590e-01  3.16188721e-01  3.06271450e-01  0.00000000e+00  8.84018299e+00
  0.00000000e+00  4.09073389e-01  4.19255371e-01  5.28071735e-01  5.28003491e-01  5.34765031e-01  5.33376239e-01  4.19255371e-01  4.09073389e-01  0.00000000e+00  1.19877007e+01
  0.00000000e+00  5.28235766e-01  5.38680704e-01  6.47560240e-01  6.47483659e-01  6.54745076e-01  6.53278407e-01  5.38680704e-01  5.28235766e-01  0.00000000e+00  1.56597694e+01
  1.58660354e-01  6.80905855e-01  6.91633006e-01  8.00578588e-01  8.00491557e-01  8.08324804e-01  8.06770291e-01  6.91633006e-01  6.80905855e-01  1.58660354e-01  2.00606499e+01
  3.40883416e-01  8.57204944e-01  8.68216341e-01  9.77227381e-01  9.77129188e-01  9.85554613e-01  9.83908907e-01  8.68216341e-01  8.57204944e-01  3.40883416e-01  2.51493167e+01
  5.48509904e-01  1.05897130e+00  1.07025988e+00  1.17933574e+00  1.17922680e+00  1.18828021e+00  1.18653954e+00  1.07025988e+00  1.05897130e+00  5.48509904e-01  3.09547373e+01
  7.83449978e-01  1.28811446e+00  1.29967090e+00  1.40881445e+00  1.40869517e+00  1.41838718e+00  1.41655144e+00  1.29967090e+00  1.28811446e+00  7.83449978e-01  3.75005740e+01
  1.04757111e+00  1.54648416e+00  1.55833605e+00  1.66750759e+00  1.66737625e+00  1.67775846e+00  1.67582145e+00  1.55833605e+00  1.54648416e+00  1.04757111e+00  4.48044306e+01
  1.34266239e+00  1.83589311e+00  1.84801637e+00  1.95725876e+00  1.95711498e+00  1.96819583e+00  1.96615125e+00  1.84801637e+00  1.83589311e+00  1.34266239e+00  5.28753913e+01
  1.67046268e+00  2.15803707e+00  2.17044516e+00  2.27974876e+00  2.27959028e+00  2.29138529e+00  2.28923193e+00  2.17044516e+00  2.15803707e+00  1.67046268e+00  6.17165705e+01
  2.03254552e+00  2.51451789e+00  2.52719930e+00  2.63656205e+00  2.63639050e+00  2.64894991e+00  2.64668910e+00  2.52719930e+00  2.51451789e+00  2.03254552e+00  7.13224142e+01
  2.43038232e+00  2.90677536e+00  2.91974465e+00  3.02914800e+00  3.02896611e+00  3.04231603e+00  3.03993696e+00  2.91974465e+00  2.90677536e+00  2.43038232e+00  8.16794794e+01
  2.86520991e+00  3.33609691e+00  3.34935456e+00  3.45878524e+00  3.45858572e+00  3.47275629e+00  3.47026129e+00  3.34935456e+00  3.33609691e+00  2.86520991e+00  9.27679634e+01
  3.33813006e+00  3.80354434e+00  3.81708271e+00  3.92655013e+00  3.92633618e+00  3.94135994e+00  3.93874353e+00  3.81708271e+00  3.80354434e+00  3.33813006e+00  1.04557576e+02
  3.85003163e+00  4.30999083e+00  4.32381474e+00  4.43332054e+00  4.43309471e+00  4.44900041e+00  4.44625409e+00  4.32381474e+00  4.30999083e+00  3.85003163e+00  1.17015468e+02
