PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  7.86867791e-02  2.09689100e-01  2.09657238e-01  2.16130734e-01  2.14165037e-01  7.86867791e-02  0.00000000e+00  0.00000000e+00  1.05719265e-02
  0.00000000e+00  3.74193125e-02  1.15521312e-01  2.45441247e-01  2.45400568e-01  2.52404021e-01  2.50326812e-01  1.15521312e-01  3.74193125e-02  0.00000000e+00  9.99318696e-01
  0.00000000e+00  8.65758663e-02  1.64124644e-01  2.93017177e-01  2.92967585e-01  3.00501906e-01  2.98314181e-01  1.64124644e-01  8.65758663e-02  0.00000000e+00  2.37011077e+00
  0.00000000e+00  1.48232043e-01  2.25253585e-01  3.53163671e-01  3.53105382e-01  3.61176972e-01  3.58879245e-01  2.25253585e-01  1.48232043e-01  0.00000000e+00  4.15719615e+00
  0.00000000e+00  2.23337252e-01  2.99854030e-01  4.26819941e-01  4.26752810e-01  4.35368288e-01  4.32959879e-01  2.99854030e-01  2.23337252e-01  0.00000000e+00  6.39414209e+00
  0.00000000e+00  3.12935876e-01  3.88967890e-01  5.15020082e-01  5.14943548e-01  5.24112077e-01  5.21592651e-01  3.88967890e-01  3.12935876e-01  0.00000000e+00  9.11237222e+00
  0.00000000e+00  4.18144965e-01  4.93704779e-01  6.18873081e-01  6.18787324e-01  6.28520186e-01  6.25889148e-01  4.93704779e-01  4.18144965e-01  0.00000000e+00  1.23411079e+01
  0.00000000e+00  5.40133693e-01  6.15239367e-01  7.39547533e-01  7.39452723e-01  7.49760261e-01  7.47016502e-01  6.15239367e-01  5.40133693e-01  0.00000000e+00  1.61068709e+01
  1.62543220e-01  6.96466444e-01  7.71085928e-01  8.94471098e-01  8.94365544e-01  9.05325239e-01  9.02455033e-01  7.71085928e-01  6.96466444e-01  1.62543220e-01  2.06198077e+01
  3.49251520e-01  8.77037934e-01  9.51179578e-01  1.07365660e+00  1.07353974e+00  1.08517578e+00  1.08217629e+00  9.51179578e-01  8.77037934e-01  3.49251520e-01  2.58376694e+01
  5.62014162e-01  1.08372777e+00  1.15740280e+00  1.27897961e+00  1.27885245e+00  1.29119326e+00  1.28806077e+00  1.15740280e+00  1.08372777e+00  5.62014162e-01  3.17909210e+01
  8.02787313e-01  1.31849192e+00  1.39170635e+00  1.51240355e+00  1.51226359e+00  1.52532932e+00  1.52206378e+00  1.39170635e+00  1.31849192e+00  8.02787313e-01  3.85034994e+01
  1.07348526e+00  1.58324375e+00  1.65599687e+00  1.77582005e+00  1.77566804e+00  1.78949093e+00  1.78608259e+00  1.65599687e+00  1.58324375e+00  1.07348526e+00  4.59929684e+01
  1.37594875e+00  1.87981245e+00  1.95212147e+00  2.07108490e+00  2.07092241e+00  2.08551636e+00  2.08196532e+00  1.95212147e+00  1.87981245e+00  1.37594875e+00  5.42690541e+01
  1.71191805e+00  2.20994456e+00  2.28182440e+00  2.39993418e+00  2.39975687e+00  2.41517196e+00  2.41147163e+00  2.28182440e+00  2.20994456e+00  1.71191805e+00  6.33336941e+01
  2.08303829e+00  2.57525710e+00  2.64671677e+00  2.76398765e+00  2.76379755e+00  2.78004353e+00  2.77619655e+00  2.64671677e+00  2.57525710e+00  2.08303829e+00  7.31807829e+01
  2.49075872e+00  2.97724169e+00  3.04827386e+00  3.16470652e+00  3.16450292e+00  3.18162471e+00  3.17762450e+00  3.04827386e+00  2.97724169e+00  2.49075872e+00  8.37957475e+01
  2.93636428e+00  3.41714325e+00  3.48776094e+00  3.60338203e+00  3.60316440e+00  3.62118689e+00  3.61702812e+00  3.48776094e+00  3.41714325e+00  2.93636428e+00  9.51567882e+01
  3.42094694e+00  3.89606222e+00  3.96627462e+00  4.08109052e+00  4.08085515e+00  4.09980745e+00  4.09548676e+00  3.96627462e+00  3.89606222e+00  3.42094694e+00  1.07232648e+02
  3.94537008e+00  4.41487272e+00  4.48468294e+00  4.59869219e+00  4.59844546e+00  4.61836647e+00  4.61387951e+00  4.48468294e+00  4.41487272e+00  3.94537008e+00  1.19986894e+02
