experiment			DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl
dataset			DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl	DYE605nucl
id			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118
experiment	dataset	id																																																																																																																							
DYE605nucl	DYE605nucl	0	37685.6436582673	20735.117063767833	18197.528644224272	16208.11719213131	13263.037183767996	12098.979790064595	10676.318940650202	9200.174626593505	7856.913126572093	7079.589095891909	2322.0385425667987	2028.9422874292986	1809.1761783803986	1387.980513779299	911.9328919280997	498.7263256036995	240.43477623469985	26667.29958393703	22819.41357474321	19755.58510847749	17182.564430759117	15089.74701312027	12990.425275295796	11247.894154157602	9923.096261862482	8652.608032992295	7506.495374730499	2508.829946609401	2106.378896507	1883.1992068646998	1419.8300043138006	873.0852284283993	457.0511471487998	221.63091431150022	99.51249932709997	27969.265797625103	24165.444256875115	21463.235358845188	18117.7857210278	15692.385222888499	13901.314742125109	11729.1948282535	10343.350851395411	9113.289599530206	7804.2692094155955	2628.303658472798	2286.9564204901003	1976.3931661593006	1515.1895580992004	905.2809360760995	423.6709195526	206.4889728193001	103.71275342490001	28768.604154465018	24810.000947735596	22268.034518394088	18928.822024251494	16946.363658084512	14535.661908193808	12459.240073917797	10810.018618333394	9578.764676779605	8400.779311373903	2852.936609454104	2469.0429057834017	2131.1564763119027	1629.4510017045998	969.2859693821006	472.48293596560006	221.29737248960018	84.08833065849994	30283.326368280093	25672.184493076078	22078.011703194727	19341.324006491875	17549.712936572505	14858.133080284912	12815.37075206349	11388.666551639488	9944.785057364401	8825.916695957598	3122.4199923005003	2661.4305107933055	2315.6336113317993	1775.8971859190026	1107.8434978496002	564.4826011897003	226.26301163419984	48.54948408910002	29405.457925213792	25944.279482104463	22550.622408041098	20468.319259257827	18508.704022674898	14930.447049541579	12928.542002803995	11508.000492716303	10089.597710575701	9103.441865206501	3325.585054716997	2842.838584150199	2481.5166393046024	1957.578117191998	1252.6686286485005	602.5151187819005	176.03133490900004	33.50226997550001	13286.176883150889	11635.987169762799	10199.347608814898	8679.4356133447	3583.655862933405	2902.3245335474	2680.1922665913	2085.2193859417007	1261.342719380499	498.7093801888995	135.56006632259994	4.3568865740999945
DYE605nucl	DYE605nucl	1	20735.117063767833	19878.975660318018	15120.759245896696	13358.189046177178	11117.579299407607	9984.621852157492	8767.126285606908	7578.329238391204	6505.999414744305	5796.173212059299	1914.1398304754014	1676.2854803085982	1490.9323219213998	1155.1196817008988	758.8169897904005	420.3047471029996	202.66014241779985	21978.92531942321	18869.636918458706	16326.484597515895	14193.217133161412	12411.757772214294	10713.328013417604	9277.042692195299	8150.591410836089	7096.442461577699	6153.797010673991	2049.7754950337	1742.935599310899	1546.4746100578	1173.9505397117	721.3222455045	379.3471806785998	186.31800807370013	84.41020084979995	23039.11039330409	19944.3371949172	17592.845425109612	14987.346413665893	12997.172103234105	11449.232146167598	9732.57853442451	8551.351720137502	7496.938504272304	6440.012941871095	2166.228101575402	1888.3117673944012	1634.7452408150978	1251.9432768028003	742.9460001732999	350.11072322710004	173.15719822110003	88.18465867179992	23709.29320459701	20504.909148927487	18230.427249302385	15623.294151120594	13873.657385473502	11968.407496534503	10310.629759559082	8968.484082011302	7910.715005572604	6924.362272182701	2344.4607405932984	2035.5977648717987	1761.1296476434004	1346.5735894315005	798.8438290396989	389.81389266759993	184.98611237749986	71.11361429240003	24709.184840080816	21109.92133946848	18232.52915713009	15977.354280736296	14335.688901465324	12266.163007557609	10632.640208864199	9414.001010125	8229.5801596985	7273.021522421698	2549.9372753293987	2191.1861807744995	1909.4657425048983	1467.6210659360008	913.8379770323005	470.13494992249986	189.32820556309983	40.42861199270005	24283.561127255816	21364.18713858982	18600.724346654595	16704.742498983614	14965.424849888308	12376.86192507921	10750.4695695947	9534.807064527795	8355.968240862203	7473.774750940701	2718.675404030103	2348.7141427430047	2059.267198299304	1627.9842068992991	1039.3151058682997	503.0550995495997	145.73599299999998	27.38490967569998	10952.236583968008	9592.992202646998	8414.8396918854	7226.739156146399	2913.085208404497	2426.675128871699	2216.9194746876997	1733.9763221092992	1049.6940810256992	414.20219576079995	111.94877279350005	2.7697741391000004
DYE605nucl	DYE605nucl	2	18197.528644224272	15120.759245896696	15314.099270430996	11731.789053818486	9689.559719844401	8764.304351186098	7713.220160910703	6658.142664158108	5702.526250423892	5106.871377345992	1681.6695752547996	1471.2386168547	1310.097319010699	1010.5379751511002	663.9009547296992	365.6092183364	176.25428914719993	19301.1390779451	16546.317302515898	14320.608550050003	12452.570479444013	10911.017334568203	9406.890205078093	8145.711213842214	7170.377534573792	6247.4718059264005	5418.861914944502	1808.2819283459007	1528.789171579303	1361.2070530813	1030.174640561401	633.2672079421008	332.3508633821999	162.26907416840018	73.19884039579999	20237.340557486685	17503.993486859486	15489.221693839309	13140.630523148397	11389.586672840904	10059.126774319102	8522.229913376199	7500.583663761305	6590.910627125106	5653.9411948957995	1903.3976412491006	1657.8912934909986	1434.1817169224	1098.9516059208995	654.2635401454995	307.3969362872001	150.99810068589994	76.39150634409998	20821.09545264329	17984.324922885375	16059.259658886313	13711.955482292105	12222.060443917715	10516.366363704801	9039.18054726849	7853.733253986301	6942.0662907995065	6082.071194052795	2062.6246068367	1788.2967115182985	1545.5896303432992	1181.8311974997002	702.0633935984996	342.4563454477001	161.52870578919993	61.76030664989996	21798.29544226589	18557.52559737671	15997.12063641529	14016.857153201016	12641.563761259613	10764.698080564182	9310.214230548003	8257.238672921301	7214.893584381407	6388.656259099404	2249.5653118134005	1925.9690578788977	1677.1991092009018	1287.8717526748	802.6374216457008	411.1333369988002	165.2203160354999	35.369866888500006	21304.60522773071	18768.207437885714	16328.422441708097	14735.800844474714	13258.407752580402	10840.919442860202	9403.36987965681	8353.8682810848	7322.6351139790995	6575.757910637295	2396.982031078303	2060.8650861346982	1803.2917804538988	1424.252805504001	910.2431753100011	439.3413868009005	127.79451685030008	24.1637812115	9617.245662358797	8423.393018485098	7386.487217897506	6317.314849808192	2574.751737075699	2117.4739492607005	1943.9378434318007	1516.8121333230986	917.9319338934004	362.57669804000034	98.26937159370009	2.7783533968
DYE605nucl	DYE605nucl	3	16208.11719213131	13358.189046177178	11731.789053818486	13166.146792895217	8543.092268411901	7807.773682417196	6893.980515876507	5939.106226585302	5069.289092095904	4573.88414205711	1499.8258293724014	1310.2552675020997	1168.7178569569994	895.7174548638997	588.5431557489003	321.3763079476001	154.89455765769998	17206.427482288007	14719.099112524478	12744.580473445605	11086.031245973894	9741.10846322049	8383.951923855804	7259.773055577095	6408.121750909596	5588.9932006429	4849.275737433802	1622.2855208220967	1360.2485824802989	1217.2326929777005	917.1649013219998	564.1480561395003	295.1894748132996	142.88827639559995	64.05322306339994	18047.675314029686	15590.715819478412	13859.042216749296	11687.427540222609	10122.062653623894	8973.087119347403	7565.172047598197	6674.534072998197	5884.509025421797	5037.902308715102	1697.868549055099	1477.1693536068997	1276.4316839999003	978.8302458925003	585.4323551005998	273.85971957019996	133.20403976480006	66.74159120239999	18562.009012721697	16003.626042062506	14380.300767223614	12213.330028572702	10944.937217954708	9382.444473292602	8038.057473056704	6972.482675979099	6181.904949828305	5423.200571946405	1843.3168991342977	1594.8071693196991	1376.3059053878012	1052.4427243754005	626.3980308910001	305.36870847590035	142.77793669099998	54.16064305870006	19560.748614985514	16568.6236322169	14242.783006652106	12477.530601963397	11336.729135089905	9587.03915465851	8264.691020174203	7348.075154625998	6415.983659510104	5697.132076533502	2018.3784748697005	1718.9261260731014	1495.4089711542003	1146.6816647061999	715.5604355908	364.2226067836998	145.91964603899999	31.349616187699993	18966.670754291506	16740.4437157304	14548.57535854179	13221.714281097902	11968.876787751202	9628.183088086002	8334.637700591504	7422.217316181897	6508.003172599503	5877.958619562697	2148.8981899026007	1834.837699495702	1600.8737352159997	1262.611566806101	808.2113858473002	388.4910315363999	113.66211998760004	21.681753453100004	8572.667097202198	7508.067940203903	6580.721284458203	5594.365597916895	2316.5284231906	1870.1525296004015	1729.1670644563003	1344.5262372545997	813.2765849886997	321.6992520122999	87.5370333306999	2.915959451200005
DYE605nucl	DYE605nucl	4	13263.037183767996	11117.579299407607	9689.559719844401	8543.092268411901	7766.281949514302	6388.466979508203	5602.808477525996	4847.162984105698	4167.062998075103	3702.0087115185997	1225.2882765328004	1073.6952321008014	954.4034925852993	741.3248163047011	486.9931819246997	270.57651833599994	130.4427447289002	14054.346971384903	12076.862871728596	10448.320047442789	9082.56413225849	7934.585490316611	6853.8216610178	5935.4827927613915	5209.655932583507	4534.451016567903	3931.9673590815014	1309.3012750507003	1116.9848638485998	989.2420017064019	752.3504725600004	462.2729596829	243.4075813724004	119.89594156290008	54.408795474899975	14730.261345458297	12758.541172034908	11235.439334850704	9594.187657036495	8323.263590707405	7322.0813974668	6236.343177685204	5474.771008982698	4794.002498781298	4121.6650562087	1386.742341170201	1209.4670715877005	1047.6034008187987	802.1904293515995	475.3643230480996	224.4751194884997	111.38939115540003	56.87755723370003	15160.368973197797	13121.479136930793	11638.778873710908	9995.398607988505	8858.274146833106	7653.293628448097	6601.980450365	5746.5624649338015	5063.269387543003	4430.042900354003	1499.5212836439011	1303.127218896399	1128.166115983798	862.7219894407988	511.5759998941996	249.75333519869994	118.88158419220012	45.81743013129998	15759.166297105203	13490.823230087173	11665.145982582097	10223.563934786995	9147.574136117495	7848.396845461302	6812.037432355297	6025.9780924306015	5269.533832935195	4652.3228298905005	1628.0093004878	1401.9279490915012	1222.2280598935004	940.0145280276002	585.1102978478995	301.75869480970005	121.66711189999995	25.966686610400018	15534.220648424309	13657.486618415001	11896.398730145602	10655.549700777623	9523.689181870497	7926.712994164199	6890.686904698003	6106.212299766902	5350.897713125798	4775.637341497405	1735.7758122654004	1503.6310141263007	1319.8238447889973	1044.0073008960003	666.1428665389997	322.96266884349956	93.40508422010002	17.509456026099976	7003.966028300603	6135.090224707901	5382.771855125901	4633.512281070906	1856.7552604178998	1557.7762339049991	1419.3189802166	1111.6290221166007	673.1137105735	265.5296697133	71.69074430230005	1.6627568433999982
DYE605nucl	DYE605nucl	5	12098.979790064595	9984.621852157492	8764.304351186098	7807.773682417196	6388.466979508203	7100.262078338892	5144.8627410635045	4433.827063610502	3786.658650077196	3412.7924233526005	1120.2475876974997	978.9145070433	872.9684512938	669.769223714101	440.0904070307005	240.62340422100021	115.95964657510001	12842.721076469204	10990.325173423786	9515.843779809804	8277.40872727109	7270.399120229209	6259.414527804107	5420.397434412304	4782.717898214296	4170.912415664897	3618.893328029505	1210.7086123339016	1016.5276417597006	908.9801676649001	685.4483157260006	421.6423936412002	220.73936901720037	106.97246887119991	47.9810209399	13469.89761457311	11638.877444492404	10339.37514350579	8727.708643496006	7560.018574624699	6698.3129582025	5651.8808563238035	4984.836681698093	4392.776151436201	3762.159202348801	1268.2355629222989	1103.6403400619015	953.8872994200997	731.4788869020005	437.2718891983997	204.74140737309995	99.71532610079996	50.00911771319992	13854.307870235203	11948.6619163824	10726.787700126302	9118.190263920007	8164.822276104602	7003.527622028195	6003.3294757549975	5209.040383871497	4616.429466035399	4049.215983165097	1376.340292619899	1191.2348977348015	1028.3233774020005	786.4167969267002	468.01031629040006	228.2126876290998	106.8318299296	40.56565317860002	14584.737047124281	12363.817219447907	10633.208602588324	9315.919555346394	8454.890446895	7157.861736291303	6173.9099630101	5487.278057510104	4791.920683057204	4253.340314381	1505.8840016810993	1283.5714069245003	1116.8827113262005	856.6738590837996	534.5295336526995	272.35743137210017	109.17181955010003	23.453758015300004	14158.492563709307	12493.394333097898	10859.747312950398	9859.053109174502	8916.811060375305	7191.175198024194	6227.179163119197	5543.564630518104	4860.663889142103	4386.319749552403	1603.171163343697	1370.3660755237006	1196.1899943986984	943.6707433054	603.9293564898004	290.50196471689975	84.94344736009997	16.19136419110001	6398.883464023802	5604.416388858799	4912.657864435902	4180.306319779006	1726.9691232221003	1398.211076127201	1291.3823333202006	1004.6848030191005	607.7857959514997	240.40010895210017	65.3932394310001	2.1424728985999986
DYE605nucl	DYE605nucl	6	10676.318940650202	8767.126285606908	7713.220160910703	6893.980515876507	5602.808477525996	5144.8627410635045	5636.388446706003	3916.1874450997	3337.697004289	3021.7472872876006	989.4436957742005	863.8679248031002	771.160587239499	589.3788327614001	387.3020582724998	210.67073157779984	101.50839311930014	11338.72921353301	9690.83358902831	8392.904592059696	7302.218196210397	6424.808411345201	5525.7762136632	4785.076315265504	4229.1587316925015	3690.4372476817985	3202.651548651599	1073.1376298091002	896.5744014077999	804.144796351899	604.8026169725	372.18366097130036	194.49753905660012	93.76052751240019	41.890681284299994	11895.097538017311	10270.531945576	9148.849362877692	7695.027645218897	6662.3791861852	5916.331474298697	4977.4445734266	4396.513960435399	3882.0972678049984	3320.833504984901	1120.2780094400987	974.2185754708005	841.4741967480994	645.5881306968	387.0064266070998	180.74007562069977	87.49920327950005	43.619122905799976	12232.05922768001	10537.946116760002	9496.067922676002	8046.344248026102	7228.396932416998	6186.477310665002	5292.498395859102	4587.7471008153	4073.3313060739006	3575.701979357001	1217.1053274309008	1052.0977479473001	907.4078504692014	693.9787621527005	413.48738982230014	201.5610674420997	93.85493914420013	35.46491658920001	12927.562757271022	10925.883161860387	9380.802209753596	8217.856331766003	7491.531623738299	6316.037952406109	5437.1177626549	4839.671191974199	4224.609616658501	3756.1349745696984	1334.7960947326014	1134.1523084392004	986.2833622052998	755.8758301505005	472.00739899110005	239.58762123999995	95.85827674259986	20.64008221830002	12490.05885097459	11033.883229783096	9584.905217880898	8738.330929685302	7931.958059171005	6334.753354670901	5478.895816390505	4884.549774954002	4283.653269090196	3879.0644185690026	1420.3025556203008	1209.0287466957002	1053.5189682356	830.4174243007996	531.9614185069007	255.2486398854997	74.90254770220002	14.354501359399995	5649.233839053795	4947.693091790794	4335.771379318698	3676.0006648716976	1533.2012401850016	1227.5646306458011	1138.6886402757011	884.0220604168992	534.6379752021003	211.6567248588001	57.715255880600004	2.0681120821000003
