PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  7.20414993e-02  2.23039119e-01  2.23027829e-01  2.29297694e-01  2.28804781e-01  7.20414993e-02  0.00000000e+00  0.00000000e+00  8.97957508e-02
  0.00000000e+00  4.08759157e-02  1.12393268e-01  2.62182994e-01  2.62168745e-01  2.68949462e-01  2.68432699e-01  1.12393268e-01  4.08759157e-02  0.00000000e+00  1.18418907e+00
  0.00000000e+00  9.34500152e-02  1.64470913e-01  3.13113389e-01  3.13096279e-01  3.20390087e-01  3.19849662e-01  1.64470913e-01  9.34500152e-02  0.00000000e+00  2.65803030e+00
  0.00000000e+00  1.58426797e-01  2.28976251e-01  3.76520940e-01  3.76500877e-01  3.84313366e-01  3.83749289e-01  2.28976251e-01  1.58426797e-01  0.00000000e+00  4.54111772e+00
  0.00000000e+00  2.36691675e-01  3.06789528e-01  4.53278731e-01  4.53255748e-01  4.61592607e-01  4.61005063e-01  3.06789528e-01  2.36691675e-01  0.00000000e+00  6.86289008e+00
  0.00000000e+00  3.29221348e-01  3.98884017e-01  5.44354260e-01  5.44328297e-01  5.53197659e-01  5.52586296e-01  3.98884017e-01  3.29221348e-01  0.00000000e+00  9.65116399e+00
  0.00000000e+00  4.37063319e-01  5.06305836e-01  6.50787124e-01  6.50758075e-01  6.60171747e-01  6.59536368e-01  5.06305836e-01  4.37063319e-01  0.00000000e+00  1.29317866e+01
  0.00000000e+00  5.61318453e-01  6.30152487e-01  7.73672781e-01  7.73640507e-01  7.83608651e-01  7.82948996e-01  6.30152487e-01  5.61318453e-01  0.00000000e+00  1.67286690e+01
  1.64916037e-01  7.19653452e-01  7.88053851e-01  9.30539879e-01  9.30503985e-01  9.41099761e-01  9.40412669e-01  7.88053851e-01  7.19653452e-01  1.64916037e-01  2.12446497e+01
  3.53343999e-01  9.01575282e-01  9.69551936e-01  1.11101900e+00  1.11097967e+00  1.12222956e+00  1.12151472e+00  9.69551936e-01  9.01575282e-01  3.53343999e-01  2.64356560e+01
  5.67063494e-01  1.10885814e+00  1.17641896e+00  1.31687831e+00  1.31683484e+00  1.32875917e+00  1.32801632e+00  1.17641896e+00  1.10885814e+00  5.67063494e-01  3.23292662e+01
  8.07914913e-01  1.34333969e+00  1.41048366e+00  1.54996099e+00  1.54991380e+00  1.56253545e+00  1.56176300e+00  1.41048366e+00  1.34333969e+00  8.07914913e-01  3.89478424e+01
  1.07770872e+00  1.60681974e+00  1.67355915e+00  1.81206654e+00  1.81201494e+00  1.82536312e+00  1.82456016e+00  1.67355915e+00  1.60681974e+00  1.07770872e+00  4.63075850e+01
  1.37818223e+00  1.90104799e+00  1.96740240e+00  2.10491779e+00  2.10486179e+00  2.11897134e+00  2.11813718e+00  1.96740240e+00  1.90104799e+00  1.37818223e+00  5.44173740e+01
  1.71098873e+00  2.22765912e+00  2.29361256e+00  2.43018677e+00  2.43012689e+00  2.44501364e+00  2.44414733e+00  2.29361256e+00  2.22765912e+00  1.71098873e+00  6.32797069e+01
  2.07766930e+00  2.58818823e+00  2.65376290e+00  2.78939371e+00  2.78932875e+00  2.80501726e+00  2.80411770e+00  2.65376290e+00  2.58818823e+00  2.07766930e+00  7.28889821e+01
  2.47962892e+00  2.98404151e+00  3.04925601e+00  3.18394754e+00  3.18387826e+00  3.20041043e+00  3.19947696e+00  3.04925601e+00  2.98404151e+00  2.47962892e+00  8.32327676e+01
  2.91808679e+00  3.41647497e+00  3.48131777e+00  3.61507611e+00  3.61500031e+00  3.63239195e+00  3.63142326e+00  3.48131777e+00  3.41647497e+00  2.91808679e+00  9.42913039e+01
  3.39412586e+00  3.88650691e+00  3.95098977e+00  4.08383995e+00  4.08376109e+00  4.10204463e+00  4.10103964e+00  3.95098977e+00  3.88650691e+00  3.39412586e+00  1.06037299e+02
  3.90857149e+00  4.39500058e+00  4.45911459e+00  4.59106200e+00  4.59097699e+00  4.61019822e+00  4.60915666e+00  4.45911459e+00  4.39500058e+00  3.90857149e+00  1.18436421e+02
