PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  1.19731919e-02  1.08040450e-01  1.08035046e-01  1.13931127e-01  1.13345791e-01  1.19731919e-02  0.00000000e+00  0.00000000e+00  7.58865064e-02
  0.00000000e+00  3.94608091e-02  5.17634014e-02  1.47956923e-01  1.47948735e-01  1.54339210e-01  1.53722025e-01  5.17634014e-02  3.94608091e-02  0.00000000e+00  1.10356921e+00
  0.00000000e+00  9.03599971e-02  1.02978013e-01  1.99291825e-01  1.99280801e-01  2.06168467e-01  2.05519742e-01  1.02978013e-01  9.03599971e-02  0.00000000e+00  2.50726417e+00
  0.00000000e+00  1.53416278e-01  1.66338741e-01  2.62764432e-01  2.62750681e-01  2.70143034e-01  2.69462808e-01  1.66338741e-01  1.53416278e-01  0.00000000e+00  4.31680657e+00
  0.00000000e+00  2.29525853e-01  2.42742667e-01  3.39276240e-01  3.39259719e-01  3.47161554e-01  3.46449753e-01  2.42742667e-01  2.29525853e-01  0.00000000e+00  6.56166900e+00
  0.00000000e+00  3.19669810e-01  3.33175146e-01  4.29810699e-01  4.29791307e-01  4.38212049e-01  4.37468520e-01  3.33175146e-01  3.19669810e-01  0.00000000e+00  9.26977152e+00
  0.00000000e+00  4.24901578e-01  4.38685692e-01  5.35421892e-01  5.35399694e-01  5.44348465e-01  5.43572970e-01  4.38685692e-01  4.24901578e-01  0.00000000e+00  1.24670450e+01
  0.00000000e+00  5.46325268e-01  5.60383822e-01  6.57215581e-01  6.57190346e-01  6.66680237e-01  6.65872328e-01  5.60383822e-01  5.46325268e-01  0.00000000e+00  1.61776842e+01
  1.61209892e-01  7.01259494e-01  7.15617542e-01  8.12548045e-01  8.12519437e-01  8.22623029e-01  8.21779042e-01  7.15617542e-01  7.01259494e-01  1.61209892e-01  2.06021192e+01
  3.45668724e-01  8.79514003e-01  8.94165775e-01  9.91192396e-01  9.91160524e-01  1.00189853e+00  1.00101736e+00  8.94165775e-01  8.79514003e-01  3.45668724e-01  2.56982557e+01
  5.55159706e-01  1.08286227e+00  1.09780123e+00  1.19493265e+00  1.19489724e+00  1.20629371e+00  1.20537441e+00  1.09780123e+00  1.08286227e+00  5.55159706e-01  3.14939614e+01
  7.91530250e-01  1.31315659e+00  1.32838075e+00  1.42560270e+00  1.42556308e+00  1.43764151e+00  1.43668320e+00  1.32838075e+00  1.31315659e+00  7.91530250e-01  3.80119630e+01
  1.05659373e+00  1.57217466e+00  1.58770865e+00  1.68501441e+00  1.68497097e+00  1.69776065e+00  1.69676183e+00  1.58770865e+00  1.57217466e+00  1.05659373e+00  4.52688675e+01
  1.35210495e+00  1.86171248e+00  1.87753929e+00  1.97491996e+00  1.97487215e+00  1.98840372e+00  1.98736424e+00  1.87753929e+00  1.86171248e+00  1.35210495e+00  5.32745683e+01
  1.67970974e+00  2.18339929e+00  2.19949981e+00  2.29697172e+00  2.29692052e+00  2.31121260e+00  2.31013044e+00  2.19949981e+00  2.18339929e+00  1.67970974e+00  6.20315790e+01
  2.04097765e+00  2.53878884e+00  2.55519734e+00  2.65272781e+00  2.65267140e+00  2.66776084e+00  2.66663527e+00  2.55519734e+00  2.53878884e+00  2.04097765e+00  7.15352517e+01
  2.43732833e+00  2.92929681e+00  2.94599401e+00  3.04360281e+00  3.04354232e+00  3.05945735e+00  3.05828666e+00  2.94599401e+00  2.92929681e+00  2.43732833e+00  8.17740172e+01
  2.87001268e+00  3.35620168e+00  3.37318040e+00  3.47084555e+00  3.47077970e+00  3.48754404e+00  3.48632802e+00  3.37318040e+00  3.35620168e+00  2.87001268e+00  9.27277558e+01
  3.34009191e+00  3.82053149e+00  3.83779506e+00  3.93554308e+00  3.93547196e+00  3.95310928e+00  3.95184625e+00  3.83779506e+00  3.82053149e+00  3.34009191e+00  1.04370656e+02
  3.84844694e+00  4.32317293e+00  4.34071551e+00  4.43853328e+00  4.43845777e+00  4.45700678e+00  4.45569590e+00  4.34071551e+00  4.32317293e+00  3.84844694e+00  1.16669488e+02
