PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  2.67910085e-02  1.25411347e-01  1.25404926e-01  1.30979866e-01  1.30616847e-01  2.67910085e-02  0.00000000e+00  0.00000000e+00  1.10950036e-01
  0.00000000e+00  3.98581015e-02  6.67828777e-02  1.65294028e-01  1.65285082e-01  1.71360378e-01  1.70975394e-01  6.67828777e-02  3.98581015e-02  0.00000000e+00  1.15505586e+00
  0.00000000e+00  9.10605830e-02  1.18115637e-01  2.16521706e-01  2.16510075e-01  2.23089268e-01  2.22682576e-01  1.18115637e-01  9.10605830e-02  0.00000000e+00  2.57044266e+00
  0.00000000e+00  1.54313731e-01  1.81494168e-01  2.79801067e-01  2.79786780e-01  2.86874959e-01  2.86446311e-01  1.81494168e-01  1.54313731e-01  0.00000000e+00  4.38631862e+00
  0.00000000e+00  2.30497752e-01  2.57801812e-01  3.56012479e-01  3.55995536e-01  3.63599717e-01  3.63149059e-01  2.57801812e-01  2.30497752e-01  0.00000000e+00  6.63166618e+00
  0.00000000e+00  3.20579521e-01  3.48006645e-01  4.46123605e-01  4.46103956e-01  4.54233366e-01  4.53760344e-01  3.48006645e-01  3.20579521e-01  0.00000000e+00  9.33399699e+00
  0.00000000e+00  4.25601032e-01  4.53146777e-01  5.51173753e-01  5.51151058e-01  5.59817160e-01  5.59321454e-01  4.53146777e-01  4.25601032e-01  0.00000000e+00  1.25189736e+01
  0.00000000e+00  5.46650505e-01  5.74313628e-01  6.72251930e-01  6.72226468e-01  6.81439979e-01  6.80921176e-01  5.74313628e-01  5.46650505e-01  0.00000000e+00  1.62104209e+01
  1.60644080e-01  7.00964508e-01  7.28758568e-01  8.26599506e-01  8.26570771e-01  8.36406342e-01  8.35861256e-01  7.28758568e-01  7.00964508e-01  1.60644080e-01  2.06068329e+01
  3.44295613e-01  8.78356394e-01  9.06279435e-01  1.00402577e+00  1.00399331e+00  1.01447396e+00  1.01390210e+00  9.06279435e-01  8.78356394e-01  3.44295613e-01  2.56665414e+01
  5.52723611e-01  1.08059013e+00  1.10863852e+00  1.20629898e+00  1.20626278e+00  1.21741005e+00  1.21681136e+00  1.10863852e+00  1.08059013e+00  5.52723611e-01  3.14176053e+01
  7.87755419e-01  1.30948451e+00  1.33766682e+00  1.43523076e+00  1.43519164e+00  1.44702917e+00  1.44640171e+00  1.33766682e+00  1.30948451e+00  7.87755419e-01  3.78827814e+01
  1.05118964e+00  1.56684141e+00  1.59515584e+00  1.69261658e+00  1.69257304e+00  1.70513367e+00  1.70447620e+00  1.59515584e+00  1.56684141e+00  1.05118964e+00  4.50789760e+01
  1.34475765e+00  1.85438480e+00  1.88284490e+00  1.98020737e+00  1.98015963e+00  1.99347477e+00  1.99278659e+00  1.88284490e+00  1.85438480e+00  1.34475765e+00  5.30163633e+01
  1.67013968e+00  2.17378324e+00  2.20236558e+00  2.29963538e+00  2.29958464e+00  2.31367526e+00  2.31295456e+00  2.20236558e+00  2.17378324e+00  1.67013968e+00  6.16984921e+01
  2.02884891e+00  2.52656908e+00  2.55529002e+00  2.65246484e+00  2.65240831e+00  2.66730094e+00  2.66654794e+00  2.55529002e+00  2.52656908e+00  2.02884891e+00  7.11207286e+01
  2.42232494e+00  2.91415348e+00  2.94301025e+00  3.04009618e+00  3.04003534e+00  3.05576241e+00  3.05497658e+00  2.94301025e+00  2.91415348e+00  2.42232494e+00  8.12729068e+01
  2.85181274e+00  3.33782008e+00  3.36680565e+00  3.46379374e+00  3.46372806e+00  3.48030925e+00  3.47948786e+00  3.36680565e+00  3.33782008e+00  2.85181274e+00  9.21354979e+01
  3.31839725e+00  3.79860395e+00  3.82774911e+00  3.92462750e+00  3.92455674e+00  3.94203412e+00  3.94117559e+00  3.82774911e+00  3.79860395e+00  3.31839725e+00  1.03683972e+02
  3.82297133e+00  4.29741817e+00  4.32668675e+00  4.42348378e+00  4.42340720e+00  4.44180475e+00  4.44091015e+00  4.32668675e+00  4.29741817e+00  3.82297133e+00  1.15884730e+02
