PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  1.69163686e-02  1.59915288e-01  1.59907218e-01  1.67005641e-01  1.66156128e-01  1.69163686e-02  0.00000000e+00  0.00000000e+00  1.17364679e-01
  0.00000000e+00  4.15740897e-02  5.87798964e-02  2.01491437e-01  2.01480095e-01  2.09089524e-01  2.08198130e-01  5.87798964e-02  4.15740897e-02  0.00000000e+00  1.21717187e+00
  0.00000000e+00  9.48059372e-02  1.12289273e-01  2.54724716e-01  2.54710124e-01  2.62831975e-01  2.61899327e-01  1.12289273e-01  9.48059372e-02  0.00000000e+00  2.69782988e+00
  0.00000000e+00  1.60391207e-01  1.78143056e-01  3.20311248e-01  3.20293288e-01  3.28933867e-01  3.27960092e-01  1.78143056e-01  1.60391207e-01  0.00000000e+00  4.58788367e+00
  0.00000000e+00  2.39207048e-01  2.57216558e-01  3.99126952e-01  3.99105897e-01  4.08270358e-01  4.07255726e-01  2.57216558e-01  2.39207048e-01  0.00000000e+00  6.91566813e+00
  0.00000000e+00  3.32215673e-01  3.50478197e-01  4.92135576e-01  4.92111124e-01  5.01806404e-01  5.00750753e-01  3.50478197e-01  3.32215673e-01  0.00000000e+00  9.70791858e+00
  0.00000000e+00  4.40449043e-01  4.58955782e-01  6.00367991e-01  6.00340218e-01  6.10574712e-01  6.09477807e-01  4.58955782e-01  4.40449043e-01  0.00000000e+00  1.29895265e+01
  0.00000000e+00  5.64989409e-01  5.83738215e-01  7.24906638e-01  7.24875320e-01  7.35661652e-01  7.34523279e-01  5.83738215e-01  5.64989409e-01  0.00000000e+00  1.67832784e+01
  1.65121330e-01  7.23500312e-01  7.42511700e-01  8.83411676e-01  8.83376563e-01  8.94788613e-01  8.93604010e-01  7.42511700e-01  7.23500312e-01  1.65121330e-01  2.12899910e+01
  3.53578010e-01  9.05420326e-01  9.24688973e-01  1.06532550e+00  1.06528638e+00  1.07734407e+00  1.07611198e+00  9.24688973e-01  9.05420326e-01  3.53578010e-01  2.64650293e+01
  5.67118047e-01  1.11249149e+00  1.13202127e+00  1.27239351e+00  1.27235038e+00  1.28507188e+00  1.28379135e+00  1.13202127e+00  1.11249149e+00  5.67118047e-01  3.23350081e+01
  8.07550674e-01  1.34651841e+00  1.36630665e+00  1.50640878e+00  1.50636142e+00  1.51977816e+00  1.51844879e+00  1.36630665e+00  1.34651841e+00  8.07550674e-01  3.89211654e+01
  1.07664707e+00  1.60925740e+00  1.62931246e+00  1.76915259e+00  1.76910089e+00  1.78322819e+00  1.78184878e+00  1.62931246e+00  1.60925740e+00  1.07664707e+00  4.62387054e+01
  1.37612047e+00  1.90245206e+00  1.92275252e+00  2.06231876e+00  2.06226170e+00  2.07713063e+00  2.07570009e+00  1.92275252e+00  1.90245206e+00  1.37612047e+00  5.42963510e+01
  1.70757001e+00  2.22767131e+00  2.24821697e+00  2.38752502e+00  2.38746390e+00  2.40310672e+00  2.40162214e+00  2.24821697e+00  2.22767131e+00  1.70757001e+00  6.30956019e+01
  2.07252599e+00  2.58643696e+00  2.60725578e+00  2.74627801e+00  2.74621182e+00  2.76265579e+00  2.76111801e+00  2.60725578e+00  2.58643696e+00  2.07252599e+00  7.26308359e+01
  2.47236716e+00  2.98012933e+00  3.00119843e+00  3.13994825e+00  3.13987660e+00  3.15714612e+00  3.15555272e+00  3.00119843e+00  2.98012933e+00  2.47236716e+00  8.28894044e+01
  2.90826197e+00  3.40994160e+00  3.43126769e+00  3.56974266e+00  3.56966548e+00  3.58778380e+00  3.58613474e+00  3.43126769e+00  3.40994160e+00  2.90826197e+00  9.38516221e+01
  3.38127388e+00  3.87690591e+00  3.89847978e+00  4.03668975e+00  4.03660838e+00  4.05560399e+00  4.05389769e+00  3.89847978e+00  3.87690591e+00  3.38127388e+00  1.05490399e+02
  3.89222288e+00  4.38184939e+00  4.40367401e+00  4.54159113e+00  4.54150361e+00  4.56142649e+00  4.55966056e+00  4.40367401e+00  4.38184939e+00  3.89222288e+00  1.17771500e+02
