 0.0000000E+00  8.9304833E-06  1.7202155E-01  4.9296002E-01  5.4709289E-01 -1.0335809E-01  5.4801775E-01  4.9436958E-01  1.7202155E-01  8.9304833E-06  0.0000000E+00
 0.0000000E+00  5.2005494E-06  1.1568692E-01  3.6765863E-01  4.0821599E-01 -1.9259216E-01  4.0896680E-01  3.6880428E-01  1.1568692E-01  5.2005494E-06  0.0000000E+00
 0.0000000E+00  5.7348575E-06  1.2546515E-01  3.9446261E-01  4.3767505E-01 -1.8993323E-01  4.3848760E-01  3.9570216E-01  1.2546515E-01  5.7348575E-06  0.0000000E+00
 0.0000000E+00  6.3459146E-06  1.3572240E-01  4.2050357E-01  4.6613146E-01 -1.8053834E-01  4.6700780E-01  4.2183999E-01  1.3572240E-01  6.3459146E-06  0.0000000E+00
 0.0000000E+00  7.0472040E-06  1.4622200E-01  4.4424297E-01  4.9182978E-01 -1.6362078E-01  4.9276990E-01  4.4567608E-01  1.4622200E-01  7.0472040E-06  0.0000000E+00
 0.0000000E+00  7.8549820E-06  1.5658760E-01  4.6357979E-01  5.1238885E-01 -1.3944437E-01  5.1338954E-01  4.6510456E-01  1.5658760E-01  7.8549820E-06  0.0000000E+00
 0.0000000E+00  8.7889284E-06  1.6625986E-01  4.7581312E-01  5.2477143E-01 -1.0979198E-01  5.2582481E-01  4.7741746E-01  1.6625986E-01  8.7889284E-06  0.0000000E+00
 0.0000000E+00  5.1159480E-06  1.1141822E-01  3.5405113E-01  3.9085213E-01 -2.0490419E-01  3.9170559E-01  3.5533903E-01  1.1141822E-01  5.1159480E-06  0.0000000E+00
 0.0000000E+00  5.6415641E-06  1.2087656E-01  3.7995014E-01  4.1911185E-01 -2.0207528E-01  4.2003545E-01  3.8134565E-01  1.2087656E-01  5.6415641E-06  0.0000000E+00
 0.0000000E+00  6.2426806E-06  1.3081891E-01  4.0515936E-01  4.4643920E-01 -1.9207980E-01  4.4743524E-01  4.0666689E-01  1.3081891E-01  6.2426806E-06  0.0000000E+00
 0.0000000E+00  6.9325616E-06  1.4102599E-01  4.2821096E-01  4.7116169E-01 -1.7408073E-01  4.7223013E-01  4.2983171E-01  1.4102599E-01  6.9325616E-06  0.0000000E+00
 0.0000000E+00  7.7271989E-06  1.5114615E-01  4.4709594E-01  4.9100788E-01 -1.4835877E-01  4.9214504E-01  4.4882603E-01  1.5114615E-01  7.7271989E-06  0.0000000E+00
 0.0000000E+00  8.6459520E-06  1.6065330E-01  4.5922494E-01  5.0307627E-01 -1.1681076E-01  5.0427318E-01  4.6105285E-01  1.6065330E-01  8.6459520E-06  0.0000000E+00
 0.0000000E+00  5.0348305E-06  1.0732054E-01  3.4148235E-01  3.7393944E-01 -2.1837514E-01  3.7493771E-01  3.4293585E-01  1.0732054E-01  5.0348305E-06  0.0000000E+00
 0.0000000E+00  5.5521126E-06  1.1647170E-01  3.6649009E-01  4.0103400E-01 -2.1536025E-01  4.0211087E-01  3.6806658E-01  1.1647170E-01  5.5521126E-06  0.0000000E+00
 0.0000000E+00  6.1436979E-06  1.2611166E-01  3.9084710E-01  4.2726624E-01 -2.0470763E-01  4.2842263E-01  3.9255235E-01  1.2611166E-01  6.1436979E-06  0.0000000E+00
 0.0000000E+00  6.8226403E-06  1.3603787E-01  4.1314217E-01  4.5104504E-01 -1.8552526E-01  4.5227860E-01  4.1497858E-01  1.3603787E-01  6.8226403E-06  0.0000000E+00
 0.0000000E+00  7.6046780E-06  1.4592249E-01  4.3144231E-01  4.7020648E-01 -1.5811227E-01  4.7151005E-01  4.3340679E-01  1.4592249E-01  7.6046780E-06  0.0000000E+00
 0.0000000E+00  8.5088635E-06  1.5527159E-01  4.4325399E-01  4.8198191E-01 -1.2449021E-01  4.8334173E-01  4.4533508E-01  1.5527159E-01  8.5088635E-06  0.0000000E+00
 0.0000000E+00  4.9563931E-06  1.0337549E-01  3.2922683E-01  3.5750132E-01 -2.3305632E-01  3.5864159E-01  3.3088424E-01  1.0337549E-01  4.9563931E-06  0.0000000E+00
 0.0000000E+00  5.4656165E-06  1.1223006E-01  3.5337188E-01  3.8346167E-01 -2.2983874E-01  3.8469120E-01  3.5516900E-01  1.1223006E-01  5.4656165E-06  0.0000000E+00
 0.0000000E+00  6.0479856E-06  1.2157763E-01  3.7690757E-01  4.0862689E-01 -2.1846996E-01  4.0994646E-01  3.7885074E-01  1.2157763E-01  6.0479856E-06  0.0000000E+00
 0.0000000E+00  6.7163507E-06  1.3123164E-01  3.9847892E-01  4.3148474E-01 -1.9799797E-01  4.3289131E-01  4.0057055E-01  1.3123164E-01  6.7163507E-06  0.0000000E+00
 0.0000000E+00  7.4862051E-06  1.4088709E-01  4.1622816E-01  4.4997554E-01 -1.6874203E-01  4.5146053E-01  4.1846431E-01  1.4088709E-01  7.4862051E-06  0.0000000E+00
 0.0000000E+00  8.3763044E-06  1.5008101E-01  4.2775606E-01  4.6145964E-01 -1.3285958E-01  4.6300684E-01  4.3012323E-01  1.5008101E-01  8.3763044E-06  0.0000000E+00
 0.0000000E+00  4.8792546E-06  9.9580038E-02  3.1722525E-01  3.4155724E-01 -2.4903180E-01  3.4283247E-01  3.1911944E-01  9.9580038E-02  4.8792546E-06  0.0000000E+00
 0.0000000E+00  5.3805527E-06  1.0814791E-01  3.4053877E-01  3.6641325E-01 -2.4559366E-01  3.6779092E-01  3.4259151E-01  1.0814791E-01  5.3805527E-06  0.0000000E+00
 0.0000000E+00  5.9538581E-06  1.1721210E-01  3.6329037E-01  3.9053717E-01 -2.3344558E-01  3.9201953E-01  3.6550831E-01  1.1721210E-01  5.9538581E-06  0.0000000E+00
 0.0000000E+00  6.6118211E-06  1.2660123E-01  3.8418224E-01  4.1249260E-01 -2.1157028E-01  4.1407802E-01  3.8656740E-01  1.2660123E-01  6.6118211E-06  0.0000000E+00
 0.0000000E+00  7.3696939E-06  1.3603202E-01  4.0143248E-01  4.3032042E-01 -1.8030891E-01  4.3200152E-01  4.0397947E-01  1.3603202E-01  7.3696939E-06  0.0000000E+00
 0.0000000E+00  8.2459402E-06  1.4507111E-01  4.1273613E-01  4.4150563E-01 -1.4196681E-01  4.4326686E-01  4.1542848E-01  1.4507111E-01  8.2459402E-06  0.0000000E+00
 0.0000000E+00  4.8019286E-06  9.5949977E-02  3.0561589E-01  3.2625041E-01 -2.6641135E-01  3.2764793E-01  3.0774689E-01  9.5949977E-02  4.8019286E-06  0.0000000E+00
 0.0000000E+00  5.2952821E-06  1.0424156E-01  3.2812553E-01  3.5002666E-01 -2.6273327E-01  3.5154283E-01  3.3043780E-01  1.0424156E-01  5.2952821E-06  0.0000000E+00
 0.0000000E+00  5.8595018E-06  1.1303151E-01  3.5011937E-01  3.7312126E-01 -2.4973738E-01  3.7476182E-01  3.5262192E-01  1.1303151E-01  5.8595018E-06  0.0000000E+00
 0.0000000E+00  6.5070375E-06  1.2216258E-01  3.7035503E-01  3.9416752E-01 -2.2633544E-01  3.9593502E-01  3.7305215E-01  1.2216258E-01  6.5070375E-06  0.0000000E+00
 0.0000000E+00  7.2528996E-06  1.3137184E-01  3.8712413E-01  4.1129961E-01 -1.9289239E-01  4.1319133E-01  3.9001229E-01  1.3137184E-01  7.2528996E-06  0.0000000E+00
 0.0000000E+00  8.1152592E-06  1.4025375E-01  3.9821297E-01  4.2211966E-01 -1.5187445E-01  4.2412482E-01  4.0127669E-01  1.4025375E-01  8.1152592E-06  0.0000000E+00
 0.0000000E+00  4.7313145E-06  9.2413107E-02  2.9438835E-01  3.1079883E-01 -2.8525632E-01  3.1244925E-01  2.9689148E-01  9.2413107E-02  4.7313145E-06  0.0000000E+00
 0.0000000E+00  5.2174131E-06  1.0043440E-01  3.1611678E-01  3.3353938E-01 -2.8131807E-01  3.3532227E-01  3.1882283E-01  1.0043440E-01  5.2174131E-06  0.0000000E+00
 0.0000000E+00  5.7733357E-06  1.0895550E-01  3.3737212E-01  3.5567727E-01 -2.6740290E-01  3.5759550E-01  3.4028650E-01  1.0895550E-01  5.7733357E-06  0.0000000E+00
 0.0000000E+00  6.4113492E-06  1.1783275E-01  3.5696506E-01  3.7592494E-01 -2.4234559E-01  3.7797636E-01  3.6008602E-01  1.1783275E-01  6.4113492E-06  0.0000000E+00
 0.0000000E+00  7.1462431E-06  1.2682284E-01  3.7325782E-01  3.9251982E-01 -2.0653690E-01  3.9469490E-01  3.7657277E-01  1.2682284E-01  7.1462431E-06  0.0000000E+00
 0.0000000E+00  7.9959214E-06  1.3554725E-01  3.8412469E-01  4.0318982E-01 -1.6261750E-01  4.0546852E-01  3.8760558E-01  1.3554725E-01  7.9959214E-06  0.0000000E+00
 0.0000000E+00  4.6603102E-06  8.9056602E-02  2.8347394E-01  2.9625047E-01 -3.0571918E-01  2.9812528E-01  2.8629960E-01  8.9056602E-02  4.6603102E-06  0.0000000E+00
 0.0000000E+00  5.1391138E-06  9.6818825E-02  3.0444208E-01  3.1796712E-01 -3.0149842E-01  3.1999284E-01  3.0749912E-01  9.6818825E-02  5.1391138E-06  0.0000000E+00
 0.0000000E+00  5.6866936E-06  1.0508081E-01  3.2497819E-01  3.3913031E-01 -2.8658505E-01  3.4131042E-01  3.2827393E-01  1.0508081E-01  5.6866936E-06  0.0000000E+00
 0.0000000E+00  6.3151322E-06  1.1371129E-01  3.4394441E-01  3.5851922E-01 -2.5973026E-01  3.6085159E-01  3.4747847E-01  1.1371129E-01  6.3151322E-06  0.0000000E+00
 0.0000000E+00  7.0389973E-06  1.2248499E-01  3.5977142E-01  3.7446051E-01 -2.2135283E-01  3.7693470E-01  3.6353162E-01  1.2248499E-01  7.0389973E-06  0.0000000E+00
 0.0000000E+00  7.8759243E-06  1.3104834E-01  3.7041892E-01  3.8479398E-01 -1.7428286E-01  3.8738769E-01  3.7437602E-01  1.3104834E-01  7.8759243E-06  0.0000000E+00
 0.0000000E+00  4.5914449E-06  8.5704689E-02  2.7291042E-01  2.8173904E-01 -3.2778179E-01  2.8386617E-01  2.7613773E-01  8.5704689E-02  4.5914449E-06  0.0000000E+00
 0.0000000E+00  5.0631732E-06  9.3216833E-02  2.9314035E-01  3.0247250E-01 -3.2325642E-01  3.0477098E-01  2.9663011E-01  9.3216833E-02  5.0631732E-06  0.0000000E+00
 0.0000000E+00  5.6026614E-06  1.0123361E-01  3.1297682E-01  3.2272138E-01 -3.0726682E-01  3.2519523E-01  3.1673645E-01  1.0123361E-01  5.6026614E-06  0.0000000E+00
 0.0000000E+00  6.2218136E-06  1.0963811E-01  3.3133144E-01  3.4133758E-01 -2.7847401E-01  3.4398454E-01  3.3535928E-01  1.0963811E-01  6.2218136E-06  0.0000000E+00
 0.0000000E+00  6.9349822E-06  1.1822571E-01  3.4670085E-01  3.5674330E-01 -2.3732703E-01  3.5955170E-01  3.5098150E-01  1.1822571E-01  6.9349822E-06  0.0000000E+00
 0.0000000E+00  7.7595418E-06  1.2667103E-01  3.5712724E-01  3.6689547E-01 -1.8686020E-01  3.6984028E-01  3.6162559E-01  1.2667103E-01  7.7595418E-06  0.0000000E+00
 0.0000000E+00  4.5236491E-06  8.2523619E-02  2.6269676E-01  2.6779695E-01 -3.5161446E-01  2.7020948E-01  2.6638863E-01  8.2523619E-02  4.5236491E-06  0.0000000E+00
 0.0000000E+00  4.9884120E-06  8.9794363E-02  2.8221311E-01  2.8757447E-01 -3.4676006E-01  2.9018178E-01  2.8620243E-01  8.9794363E-02  4.9884120E-06  0.0000000E+00
 0.0000000E+00  5.5199343E-06  9.7572128E-02  3.0137338E-01  3.0692778E-01 -3.2960786E-01  3.0973466E-01  3.0566722E-01  9.7572128E-02  5.5199343E-06  0.0000000E+00
 0.0000000E+00  6.1299442E-06  1.0575284E-01  3.1913706E-01  3.2477693E-01 -2.9872156E-01  3.2778116E-01  3.2373167E-01  1.0575284E-01  6.1299442E-06  0.0000000E+00
 0.0000000E+00  6.8325824E-06  1.1415043E-01  3.3406466E-01  3.3963416E-01 -2.5458283E-01  3.4282292E-01  3.3894010E-01  1.1415043E-01  6.8325824E-06  0.0000000E+00
 0.0000000E+00  7.6449669E-06  1.2246521E-01  3.4427820E-01  3.4956759E-01 -2.0044661E-01  3.5291309E-01  3.4939166E-01  1.2246521E-01  7.6449669E-06  0.0000000E+00
 0.0000000E+00  4.4568723E-06  7.9525944E-02  2.5284968E-01  2.5452258E-01 -3.7729905E-01  2.5726199E-01  2.5704890E-01  7.9525944E-02  4.4568723E-06  0.0000000E+00
 0.0000000E+00  4.9147745E-06  8.6564346E-02  2.7167564E-01  2.7336949E-01 -3.7209005E-01  2.7633028E-01  2.7621248E-01  8.6564346E-02  4.9147745E-06  0.0000000E+00
 0.0000000E+00  5.4384506E-06  9.4109319E-02  2.9018034E-01  2.9183905E-01 -3.5368493E-01  2.9502680E-01  2.9506249E-01  9.4109319E-02  5.4384506E-06  0.0000000E+00
 0.0000000E+00  6.0394558E-06  1.0206782E-01  3.0736904E-01  3.0891295E-01 -3.2054246E-01  3.1232529E-01  3.1259177E-01  1.0206782E-01  6.0394558E-06  0.0000000E+00
 0.0000000E+00  6.7317218E-06  1.1026998E-01  3.2186342E-01  3.2318570E-01 -2.7317949E-01  3.2680834E-01  3.2740353E-01  1.1026998E-01  6.7317218E-06  0.0000000E+00
 0.0000000E+00  7.5321141E-06  1.1843873E-01  3.3186220E-01  3.3282846E-01 -2.1508876E-01  3.3663018E-01  3.3767039E-01  1.1843873E-01  7.5321141E-06  0.0000000E+00
 0.0000000E+00  4.3934451E-06  7.6554548E-02  2.4330806E-01  2.4146461E-01 -4.0489503E-01  2.4461127E-01  2.4807082E-01  7.6554548E-02  4.3934451E-06  0.0000000E+00
 0.0000000E+00  4.8448308E-06  8.3369554E-02  2.6146337E-01  2.5942023E-01 -3.9930504E-01  2.6281712E-01  2.6660995E-01  8.3369554E-02  4.8448308E-06  0.0000000E+00
 0.0000000E+00  5.3610542E-06  9.0694657E-02  2.7933030E-01  2.7705726E-01 -3.7955375E-01  2.8070868E-01  2.8486990E-01  9.0694657E-02  5.3610542E-06  0.0000000E+00
 0.0000000E+00  5.9535063E-06  9.8449431E-02  2.9595823E-01  2.9342202E-01 -3.4398721E-01  2.9732252E-01  3.0188614E-01  9.8449431E-02  5.9535063E-06  0.0000000E+00
 0.0000000E+00  6.6359205E-06  1.0648228E-01  3.1002791E-01  3.0719431E-01 -2.9316008E-01  3.1132407E-01  3.1631865E-01  1.0648228E-01  6.6359205E-06  0.0000000E+00
 0.0000000E+00  7.4249221E-06  1.1454152E-01  3.1981220E-01  3.1665053E-01 -2.3082054E-01  3.2096974E-01  3.2641093E-01  1.1454152E-01  7.4249221E-06  0.0000000E+00
 0.0000000E+00  4.3267535E-06  7.3808354E-02  2.3414475E-01  2.2909861E-01 -4.3445586E-01  2.3266518E-01  2.3955496E-01  7.3808354E-02  4.3267535E-06  0.0000000E+00
 0.0000000E+00  4.7712872E-06  8.0407800E-02  2.5165043E-01  2.4618959E-01 -4.2845775E-01  2.5004065E-01  2.5749634E-01  8.0407800E-02  4.7712872E-06  0.0000000E+00
 0.0000000E+00  5.2796745E-06  8.7515484E-02  2.6889640E-01  2.6300691E-01 -4.0726445E-01  2.6714784E-01  2.7518832E-01  8.7515484E-02  5.2796745E-06  0.0000000E+00
 0.0000000E+00  5.8631333E-06  9.5060600E-02  2.8497351E-01  2.7865481E-01 -3.6910124E-01  2.8308007E-01  2.9170594E-01  9.5060600E-02  5.8631333E-06  0.0000000E+00
 0.0000000E+00  6.5351886E-06  1.0290584E-01  2.9861824E-01  2.9189037E-01 -3.1456329E-01  2.9657835E-01  3.0576207E-01  1.0290584E-01  6.5351886E-06  0.0000000E+00
 0.0000000E+00  7.3122134E-06  1.1081972E-01  3.0817387E-01  3.0108671E-01 -2.4767243E-01  3.0599333E-01  3.1566666E-01  1.1081972E-01  7.3122134E-06  0.0000000E+00
 0.0000000E+00  4.2595139E-06  7.1226109E-02  2.2497382E-01  2.1705528E-01 -4.6596230E-01  2.2111274E-01  2.3117069E-01  7.1226109E-02  4.2595139E-06  0.0000000E+00
 0.0000000E+00  4.6971394E-06  7.7616623E-02  2.4185636E-01  2.3331952E-01 -4.5952921E-01  2.3769952E-01  2.4854588E-01  7.7616623E-02  4.6971394E-06  0.0000000E+00
 0.0000000E+00  5.1976261E-06  8.4510106E-02  2.5852204E-01  2.4936196E-01 -4.3679899E-01  2.5407004E-01  2.6571271E-01  8.4510106E-02  5.1976261E-06  0.0000000E+00
 0.0000000E+00  5.7720177E-06  9.1843383E-02  2.7410776E-01  2.6434585E-01 -3.9586822E-01  2.6937498E-01  2.8178892E-01  9.1843383E-02  5.7720177E-06  0.0000000E+00
 0.0000000E+00  6.4336289E-06  9.9490743E-02  2.8741074E-01  2.7710640E-01 -3.3737521E-01  2.8243113E-01  2.9554362E-01  9.9490743E-02  6.4336289E-06  0.0000000E+00
 0.0000000E+00  7.1985784E-06  1.0723746E-01  2.9684912E-01  2.8611358E-01 -2.6563346E-01  2.9168282E-01  3.0535587E-01  1.0723746E-01  7.1985784E-06  0.0000000E+00
 0.0000000E+00  4.1975903E-06  6.8597616E-02  2.1638615E-01  2.0548566E-01 -4.9954418E-01  2.1008511E-01  2.2341684E-01  6.8597616E-02  4.1975903E-06  0.0000000E+00
 0.0000000E+00  4.6288538E-06  7.4789471E-02  2.3265651E-01  2.2095674E-01 -4.9264745E-01  2.2592225E-01  2.4024633E-01  7.4789471E-02  4.6288538E-06  0.0000000E+00
 0.0000000E+00  5.1220646E-06  8.1486961E-02  2.4873519E-01  2.3625644E-01 -4.6827906E-01  2.4159456E-01  2.5689388E-01  8.1486961E-02  5.1220646E-06  0.0000000E+00
 0.0000000E+00  5.6881058E-06  8.8638026E-02  2.6379745E-01  2.5060499E-01 -4.2439841E-01  2.5630814E-01  2.7251309E-01  8.8638026E-02  5.6881058E-06  0.0000000E+00
 0.0000000E+00  6.3400988E-06  9.6133225E-02  2.7669226E-01  2.6291307E-01 -3.6168982E-01  2.6895291E-01  2.8592110E-01  9.6133225E-02  6.3400988E-06  0.0000000E+00
 0.0000000E+00  7.0939276E-06  1.0378062E-01  2.8590342E-01  2.7174418E-01 -2.8477765E-01  2.7806350E-01  2.9555746E-01  1.0378062E-01  7.0939276E-06  0.0000000E+00
 0.0000000E+00  4.1339582E-06  6.6076557E-02  2.0809102E-01  1.9442934E-01 -5.3509161E-01  1.9965367E-01  2.1607494E-01  6.6076557E-02  4.1339582E-06  0.0000000E+00
 0.0000000E+00  4.5586840E-06  7.2077328E-02  2.2376611E-01  2.0914101E-01 -5.2770412E-01  2.1478023E-01  2.3238388E-01  7.2077328E-02  4.5586840E-06  0.0000000E+00
 0.0000000E+00  5.0444181E-06  7.8586053E-02  2.3927177E-01  2.2372885E-01 -5.0160167E-01  2.2978991E-01  2.4853389E-01  7.8586053E-02  5.0444181E-06  0.0000000E+00
 0.0000000E+00  5.6018787E-06  8.5561325E-02  2.5381964E-01  2.3746739E-01 -4.5459849E-01  2.4394111E-01  2.6371187E-01  8.5561325E-02  5.6018787E-06  0.0000000E+00
 0.0000000E+00  6.2439879E-06  9.2909366E-02  2.6630800E-01  2.4933937E-01 -3.8742757E-01  2.5619287E-01  2.7677977E-01  9.2909366E-02  6.2439879E-06  0.0000000E+00
 0.0000000E+00  6.9863893E-06  1.0046031E-01  2.7528338E-01  2.5799781E-01 -3.0504235E-01  2.6516539E-01  2.8623380E-01  1.0046031E-01  6.9863893E-06  0.0000000E+00
 0.0000000E+00  4.0628334E-06  6.3809452E-02  1.9980618E-01  1.8393945E-01 -5.7243282E-01  1.8989866E-01  2.0891963E-01  6.3809452E-02  4.0628334E-06  0.0000000E+00
 0.0000000E+00  4.4802518E-06  6.9624616E-02  2.1490884E-01  1.9792757E-01 -5.6452979E-01  2.0435619E-01  2.2473903E-01  6.9624616E-02  4.4802518E-06  0.0000000E+00
 0.0000000E+00  4.9576289E-06  7.5941943E-02  2.2987591E-01  2.1183542E-01 -5.3660580E-01  2.1873940E-01  2.4043131E-01  7.5941943E-02  4.9576289E-06  0.0000000E+00
 0.0000000E+00  5.5054983E-06  8.2726324E-02  2.4395915E-01  2.2498867E-01 -4.8632251E-01  2.3235492E-01  2.5521886E-01  8.2726324E-02  5.5054983E-06  0.0000000E+00
 0.0000000E+00  6.1365600E-06  8.9893710E-02  2.5611022E-01  2.3643807E-01 -4.1446409E-01  2.4422580E-01  2.6801068E-01  8.9893710E-02  6.1365600E-06  0.0000000E+00
 0.0000000E+00  6.8661884E-06  9.7288495E-02  2.6494214E-01  2.4492140E-01 -3.2632964E-01  2.5305182E-01  2.7736133E-01  9.7288495E-02  6.8661884E-06  0.0000000E+00
 0.0000000E+00  4.0034152E-06  6.1453184E-02  1.9194058E-01  1.7397996E-01 -6.1141281E-01  1.8075861E-01  2.0231302E-01  6.1453184E-02  4.0034152E-06  0.0000000E+00
 0.0000000E+00  4.4147289E-06  6.7093115E-02  2.0648493E-01  1.8728897E-01 -6.0297163E-01  1.9459813E-01  2.1766844E-01  6.7093115E-02  4.4147289E-06  0.0000000E+00
 0.0000000E+00  4.8851244E-06  7.3239413E-02  2.2091802E-01  2.0056332E-01 -5.7314614E-01  2.0840795E-01  2.3291980E-01  7.3239413E-02  4.8851244E-06  0.0000000E+00
 0.0000000E+00  5.4249814E-06  7.9867896E-02  2.3452722E-01  2.1317869E-01 -5.1943880E-01  2.2154153E-01  2.4732026E-01  7.9867896E-02  5.4249814E-06  0.0000000E+00
 0.0000000E+00  6.0468139E-06  8.6910562E-02  2.4631210E-01  2.2425210E-01 -4.4268715E-01  2.3308380E-01  2.5982005E-01  8.6910562E-02  6.0468139E-06  0.0000000E+00
 0.0000000E+00  6.7657716E-06  9.4234465E-02  2.5494640E-01  2.3260360E-01 -3.4855116E-01  2.4181105E-01  2.6902557E-01  9.4234465E-02  6.7657716E-06  0.0000000E+00
 0.0000000E+00  3.9341126E-06  5.9406963E-02  1.8419869E-01  1.6476954E-01 -6.5178304E-01  1.7247477E-01  1.9596650E-01  5.9406963E-02  3.9341126E-06  0.0000000E+00
 0.0000000E+00  4.3383061E-06  6.4877294E-02  1.9820578E-01  1.7743730E-01 -6.4278450E-01  1.8574307E-01  2.1089225E-01  6.4877294E-02  4.3383061E-06  0.0000000E+00
 0.0000000E+00  4.8005587E-06  7.0847635E-02  2.1213206E-01  1.9010567E-01 -6.1098971E-01  1.9901633E-01  2.2574457E-01  7.0847635E-02  4.8005587E-06  0.0000000E+00
 0.0000000E+00  5.3310702E-06  7.7299083E-02  2.2530209E-01  2.0219444E-01 -5.5373619E-01  2.1168867E-01  2.3980898E-01  7.7299083E-02  5.3310702E-06  0.0000000E+00
 0.0000000E+00  5.9421383E-06  8.4171938E-02  2.3676507E-01  2.1287965E-01 -4.7191680E-01  2.2289919E-01  2.5207846E-01  8.4171938E-02  5.9421383E-06  0.0000000E+00
 0.0000000E+00  6.6486503E-06  9.1345612E-02  2.4525674E-01  2.2105543E-01 -3.7156522E-01  2.3149189E-01  2.6121224E-01  9.1345612E-02  6.6486503E-06  0.0000000E+00
 0.0000000E+00  3.8701149E-06  5.7419348E-02  1.7692987E-01  1.5611829E-01 -6.9323476E-01  1.6486030E-01  1.9021033E-01  5.7419348E-02  3.8701149E-06  0.0000000E+00
